date,amount,productCategory,region
2025-08-25,229290,Information Technology,South - Bengaluru
2024-09-17,419223,Steel,West - Mumbai
2021-11-21,144954,Automobiles,East - Kolkata
2025-05-22,270142,Information Technology,North - Delhi
2024-08-27,93803,Steel,East - Kolkata
2023-06-28,474320,Textiles,South - Bengaluru
2023-04-17,456487,Information Technology,West - Mumbai
2024-10-25,420685,Tea & Spices,North - Delhi
2023-02-17,406753,Information Technology,East - Kolkata
2024-06-25,488457,Steel,South - Bengaluru
2024-07-24,65522,Steel,North - Delhi
2024-04-14,151325,Information Technology,South - Bengaluru
2024-08-19,382124,Automobiles,Central - Nagpur
2023-01-24,439303,Textiles,West - Mumbai
2023-08-09,341665,Textiles,West - Mumbai
2025-11-22,174403,Information Technology,East - Kolkata
2021-10-11,67120,Tea & Spices,South - Bengaluru
2022-02-22,409768,Information Technology,Central - Nagpur
2021-08-04,462309,Textiles,North - Delhi
2023-12-31,272218,Textiles,North - Delhi
2022-04-06,318487,Tea & Spices,East - Kolkata
2024-09-24,483526,Tea & Spices,West - Mumbai
2021-05-28,380430,Steel,North - Delhi
2024-06-13,230744,Textiles,South - Bengaluru
2022-02-12,117887,Steel,North - Delhi
2021-12-11,322021,Steel,North - Delhi
2024-03-21,366225,Tea & Spices,West - Mumbai
2024-04-09,308898,Textiles,West - Mumbai
2022-05-08,404541,Textiles,North - Delhi
2021-11-23,356997,Tea & Spices,North - Delhi
2024-03-22,195190,Automobiles,Central - Nagpur
2023-01-23,73147,Automobiles,South - Bengaluru
2025-11-05,303646,Textiles,North - Delhi
2024-06-18,308893,Steel,West - Mumbai
2023-11-05,308078,Automobiles,East - Kolkata
2024-10-01,409785,Automobiles,West - Mumbai
2024-12-21,352177,Steel,East - Kolkata
2023-05-02,371503,Tea & Spices,East - Kolkata
2025-11-26,239750,Automobiles,East - Kolkata
2025-09-01,369587,Information Technology,Central - Nagpur
2025-04-08,439710,Automobiles,East - Kolkata
2022-10-24,134810,Automobiles,East - Kolkata
2025-08-01,249303,Tea & Spices,East - Kolkata
2024-07-05,418949,Tea & Spices,East - Kolkata
2022-01-30,458512,Steel,Central - Nagpur
2023-09-20,498841,Automobiles,North - Delhi
2021-06-25,267291,Steel,East - Kolkata
2023-01-08,373889,Steel,South - Bengaluru
2022-03-10,60072,Steel,Central - Nagpur
2024-06-01,88531,Tea & Spices,West - Mumbai
2025-05-09,312882,Automobiles,Central - Nagpur
2025-12-31,308841,Tea & Spices,South - Bengaluru
2022-12-22,124082,Information Technology,North - Delhi
2025-08-18,57108,Automobiles,East - Kolkata
2023-10-29,230330,Automobiles,East - Kolkata
2021-09-27,367721,Textiles,North - Delhi
2022-09-10,138258,Automobiles,North - Delhi
2025-12-26,297561,Tea & Spices,Central - Nagpur
2024-08-15,377189,Automobiles,Central - Nagpur
2024-11-29,440374,Automobiles,West - Mumbai
2021-04-04,86255,Textiles,North - Delhi
2024-12-19,146301,Automobiles,North - Delhi
2023-02-23,202884,Textiles,Central - Nagpur
2022-02-18,117151,Information Technology,South - Bengaluru
2023-01-08,268358,Automobiles,North - Delhi
2025-06-24,272223,Tea & Spices,South - Bengaluru
2022-07-28,161996,Automobiles,West - Mumbai
2025-10-12,467852,Tea & Spices,East - Kolkata
2022-10-26,185546,Textiles,North - Delhi
2024-03-25,220411,Steel,Central - Nagpur
2021-12-21,139134,Automobiles,North - Delhi
2024-03-09,352753,Steel,South - Bengaluru
2024-10-12,465856,Information Technology,North - Delhi
2022-05-09,108397,Information Technology,Central - Nagpur
2022-03-09,51680,Steel,South - Bengaluru
2024-12-01,323132,Textiles,North - Delhi
2022-12-03,180377,Textiles,South - Bengaluru
2024-02-11,420844,Automobiles,East - Kolkata
2021-05-31,270982,Textiles,North - Delhi
2025-07-25,297308,Tea & Spices,South - Bengaluru
2022-11-16,447382,Tea & Spices,East - Kolkata
2024-02-05,249209,Steel,South - Bengaluru
2022-06-21,53783,Tea & Spices,West - Mumbai
2021-01-15,121554,Information Technology,Central - Nagpur
2023-01-08,51754,Information Technology,East - Kolkata
2025-08-19,95567,Information Technology,South - Bengaluru
2025-12-30,217616,Information Technology,Central - Nagpur
2022-08-27,476406,Information Technology,South - Bengaluru
2021-07-22,132475,Textiles,South - Bengaluru
2024-07-16,322326,Tea & Spices,Central - Nagpur
2023-09-29,351069,Textiles,North - Delhi
2023-01-01,436201,Tea & Spices,South - Bengaluru
2024-11-21,289125,Textiles,South - Bengaluru
2021-11-02,442224,Tea & Spices,East - Kolkata
2022-04-11,475625,Steel,East - Kolkata
2025-03-19,313244,Tea & Spices,East - Kolkata
2022-03-24,388293,Textiles,North - Delhi
2022-05-09,455829,Tea & Spices,East - Kolkata
2023-06-03,272198,Steel,Central - Nagpur
2022-01-25,321431,Textiles,Central - Nagpur
2021-02-05,384227,Tea & Spices,West - Mumbai
2025-04-05,77867,Textiles,South - Bengaluru
2023-12-29,108079,Tea & Spices,Central - Nagpur
2022-07-09,206142,Textiles,North - Delhi
2025-09-02,486933,Information Technology,West - Mumbai
2025-10-01,424110,Tea & Spices,East - Kolkata
2025-04-15,378369,Information Technology,South - Bengaluru
2023-08-15,279929,Automobiles,North - Delhi
2024-04-17,65233,Tea & Spices,West - Mumbai
2021-07-30,293505,Information Technology,West - Mumbai
2021-05-08,228537,Automobiles,North - Delhi
2025-12-22,240872,Automobiles,Central - Nagpur
2024-07-05,107410,Tea & Spices,South - Bengaluru
2022-04-28,176149,Textiles,East - Kolkata
2024-12-07,297359,Automobiles,North - Delhi
2024-01-29,247926,Tea & Spices,West - Mumbai
2021-02-27,456937,Textiles,North - Delhi
2021-09-07,374073,Steel,North - Delhi
2021-09-25,206771,Steel,South - Bengaluru
2023-04-25,257422,Tea & Spices,North - Delhi
2022-05-09,272617,Tea & Spices,South - Bengaluru
2021-10-05,227038,Textiles,East - Kolkata
2021-07-31,66018,Textiles,South - Bengaluru
2023-10-10,323692,Textiles,West - Mumbai
2022-04-26,450876,Tea & Spices,Central - Nagpur
2024-05-24,275384,Information Technology,East - Kolkata
2022-05-29,325433,Tea & Spices,North - Delhi
2024-05-20,58796,Textiles,South - Bengaluru
2022-02-21,82349,Textiles,East - Kolkata
2021-06-16,291025,Information Technology,West - Mumbai
2021-07-04,350599,Automobiles,Central - Nagpur
2025-06-21,80016,Steel,North - Delhi
2021-10-14,474343,Textiles,North - Delhi
2025-10-02,370213,Information Technology,North - Delhi
2022-08-01,59647,Automobiles,West - Mumbai
2025-02-22,370015,Information Technology,Central - Nagpur
2021-02-13,156115,Tea & Spices,West - Mumbai
2021-05-21,106128,Information Technology,East - Kolkata
2023-08-05,358789,Textiles,North - Delhi
2024-03-15,441240,Steel,North - Delhi
2022-11-05,209365,Tea & Spices,Central - Nagpur
2021-04-23,105063,Textiles,North - Delhi
2022-11-20,216191,Textiles,East - Kolkata
2023-02-20,154921,Automobiles,South - Bengaluru
2025-11-02,444814,Information Technology,Central - Nagpur
2025-11-30,267583,Automobiles,South - Bengaluru
2025-07-15,80524,Steel,Central - Nagpur
2023-01-31,136039,Textiles,West - Mumbai
2023-07-21,424741,Information Technology,Central - Nagpur
2023-01-26,457865,Steel,East - Kolkata
2021-02-14,279116,Tea & Spices,South - Bengaluru
2024-05-06,486749,Automobiles,East - Kolkata
2022-08-14,280055,Information Technology,West - Mumbai
2025-06-20,339280,Textiles,South - Bengaluru
2022-03-20,62479,Tea & Spices,South - Bengaluru
2023-03-24,412576,Textiles,East - Kolkata
2022-11-29,259803,Automobiles,South - Bengaluru
2023-11-11,328107,Information Technology,West - Mumbai
2023-01-27,310904,Steel,East - Kolkata
2023-01-17,416444,Information Technology,West - Mumbai
2021-12-13,296706,Textiles,Central - Nagpur
2025-12-20,61691,Automobiles,South - Bengaluru
2025-06-01,286043,Steel,West - Mumbai
2021-05-16,447696,Tea & Spices,North - Delhi
2023-07-04,168176,Tea & Spices,North - Delhi
2023-07-25,363792,Textiles,East - Kolkata
2022-02-02,284947,Steel,East - Kolkata
2022-11-27,197362,Steel,North - Delhi
2022-12-04,109996,Tea & Spices,West - Mumbai
2022-07-28,229393,Tea & Spices,North - Delhi
2022-11-20,260921,Automobiles,South - Bengaluru
2022-07-17,154623,Automobiles,North - Delhi
2025-01-21,133242,Steel,North - Delhi
2021-08-20,255898,Steel,East - Kolkata
2025-12-25,267301,Automobiles,Central - Nagpur
2024-12-17,346834,Information Technology,West - Mumbai
2024-06-29,311355,Textiles,East - Kolkata
2023-12-14,96326,Information Technology,South - Bengaluru
2024-08-18,191547,Steel,Central - Nagpur
2022-08-18,181103,Steel,North - Delhi
2025-09-21,334605,Steel,West - Mumbai
2021-08-01,110549,Tea & Spices,East - Kolkata
2025-11-03,282345,Textiles,North - Delhi
2022-06-22,261692,Automobiles,North - Delhi
2025-03-03,404231,Steel,Central - Nagpur
2025-02-19,156739,Steel,North - Delhi
2023-10-11,490513,Information Technology,East - Kolkata
2025-12-23,253183,Textiles,East - Kolkata
2023-06-26,76575,Tea & Spices,West - Mumbai
2021-02-22,85345,Textiles,North - Delhi
2021-09-14,368923,Automobiles,West - Mumbai
2025-12-12,363960,Steel,East - Kolkata
2025-11-04,439930,Information Technology,East - Kolkata
2021-05-23,336019,Tea & Spices,North - Delhi
2023-12-07,438153,Tea & Spices,Central - Nagpur
2022-06-04,346727,Information Technology,East - Kolkata
2022-04-04,412030,Information Technology,East - Kolkata
2024-07-15,444754,Automobiles,Central - Nagpur
2024-11-02,154657,Tea & Spices,South - Bengaluru
2021-07-06,449364,Steel,East - Kolkata
2022-11-27,360224,Automobiles,Central - Nagpur
2023-02-26,199954,Information Technology,West - Mumbai
2025-03-29,175420,Information Technology,South - Bengaluru
2021-03-26,57758,Information Technology,North - Delhi
2021-12-11,394113,Information Technology,East - Kolkata
2022-03-05,93780,Automobiles,South - Bengaluru
2024-08-31,434805,Tea & Spices,East - Kolkata
2022-07-30,75487,Automobiles,North - Delhi
2022-06-25,436202,Information Technology,East - Kolkata
2022-10-19,418935,Steel,North - Delhi
2022-12-23,409756,Textiles,South - Bengaluru
2025-12-20,185830,Automobiles,Central - Nagpur
2023-02-25,406723,Automobiles,Central - Nagpur
2024-02-26,339073,Textiles,South - Bengaluru
2023-11-27,199091,Steel,East - Kolkata
2022-03-22,368540,Textiles,North - Delhi
2022-07-05,94473,Tea & Spices,North - Delhi
2025-12-25,416191,Tea & Spices,Central - Nagpur
2025-09-05,284379,Textiles,South - Bengaluru
2022-06-21,253965,Textiles,South - Bengaluru
2024-06-24,81691,Textiles,South - Bengaluru
2022-01-10,388739,Automobiles,West - Mumbai
2023-12-17,449888,Information Technology,West - Mumbai
2024-07-31,297528,Information Technology,Central - Nagpur
2023-03-15,106876,Steel,Central - Nagpur
2024-09-17,319491,Information Technology,East - Kolkata
2021-12-10,453843,Automobiles,Central - Nagpur
2024-11-15,188328,Automobiles,South - Bengaluru
2024-12-07,311925,Automobiles,West - Mumbai
2024-08-09,431486,Automobiles,South - Bengaluru
2022-10-10,134360,Steel,East - Kolkata
2022-04-03,471326,Tea & Spices,East - Kolkata
2023-06-03,460481,Textiles,North - Delhi
2024-04-02,280645,Information Technology,South - Bengaluru
2025-04-29,141567,Tea & Spices,West - Mumbai
2022-02-02,482829,Steel,North - Delhi
2022-06-09,54918,Automobiles,North - Delhi
2022-11-01,102638,Information Technology,North - Delhi
2025-10-24,285461,Information Technology,East - Kolkata
2024-07-31,202144,Textiles,West - Mumbai
2023-07-21,435790,Steel,West - Mumbai
2024-06-25,294971,Information Technology,North - Delhi
2025-08-22,341952,Tea & Spices,West - Mumbai
2023-11-09,397994,Steel,East - Kolkata
2021-07-22,336357,Information Technology,Central - Nagpur
2025-04-17,237975,Textiles,Central - Nagpur
2022-02-16,58628,Textiles,East - Kolkata
2022-02-14,128512,Automobiles,North - Delhi
2023-08-16,289067,Automobiles,North - Delhi
2025-02-22,163112,Information Technology,East - Kolkata
2021-06-25,386659,Textiles,North - Delhi
2023-06-09,175796,Information Technology,South - Bengaluru
2022-01-21,303768,Textiles,West - Mumbai
2021-12-13,153479,Steel,West - Mumbai
2021-04-23,204572,Information Technology,West - Mumbai
2022-05-02,360204,Automobiles,East - Kolkata
2023-04-05,320434,Tea & Spices,Central - Nagpur
2021-05-21,108786,Steel,North - Delhi
2025-09-28,129153,Tea & Spices,North - Delhi
2025-09-28,436338,Information Technology,East - Kolkata
2025-09-16,115124,Information Technology,Central - Nagpur
2022-10-17,142400,Tea & Spices,Central - Nagpur
2025-03-01,113557,Automobiles,South - Bengaluru
2021-06-13,75302,Steel,North - Delhi
2025-09-21,221834,Steel,Central - Nagpur
2023-04-02,418916,Tea & Spices,West - Mumbai
2022-10-27,61758,Steel,Central - Nagpur
2022-03-25,427577,Tea & Spices,West - Mumbai
2023-02-17,421817,Information Technology,Central - Nagpur
2024-07-07,159720,Automobiles,North - Delhi
2024-02-12,187280,Automobiles,North - Delhi
2025-09-22,202610,Steel,West - Mumbai
2022-07-19,86927,Steel,South - Bengaluru
2025-12-27,474754,Automobiles,North - Delhi
2022-07-24,74270,Textiles,East - Kolkata
2021-11-02,179651,Information Technology,South - Bengaluru
2024-01-21,323648,Information Technology,East - Kolkata
2023-12-31,445262,Textiles,North - Delhi
2024-10-08,469991,Textiles,Central - Nagpur
2021-05-20,459066,Steel,West - Mumbai
2022-03-09,154280,Steel,North - Delhi
2022-03-27,97313,Tea & Spices,Central - Nagpur
2025-08-22,81334,Tea & Spices,West - Mumbai
2023-01-13,356617,Automobiles,West - Mumbai
2023-12-13,334456,Textiles,North - Delhi
2024-09-18,71011,Automobiles,West - Mumbai
2021-02-03,200175,Steel,South - Bengaluru
2022-07-25,141613,Automobiles,South - Bengaluru
2025-08-25,233076,Information Technology,Central - Nagpur
2024-03-05,331365,Textiles,West - Mumbai
2022-12-19,283742,Information Technology,Central - Nagpur
2025-03-30,272974,Textiles,South - Bengaluru
2021-10-19,466054,Tea & Spices,Central - Nagpur
2025-09-08,313607,Steel,East - Kolkata
2023-05-15,173173,Information Technology,West - Mumbai
2021-10-18,250366,Textiles,West - Mumbai
2025-05-25,143085,Textiles,East - Kolkata
2021-11-24,317134,Tea & Spices,North - Delhi
2023-02-28,285428,Tea & Spices,West - Mumbai
2022-07-23,449304,Textiles,East - Kolkata
2025-12-17,134665,Automobiles,North - Delhi
2021-06-01,76380,Automobiles,West - Mumbai
2022-07-10,100856,Steel,Central - Nagpur
2025-12-11,73986,Steel,Central - Nagpur
2021-10-30,92691,Steel,West - Mumbai
2024-01-10,265982,Textiles,South - Bengaluru
2024-02-23,439916,Steel,North - Delhi
2023-06-05,141906,Textiles,South - Bengaluru
2021-09-06,367678,Steel,East - Kolkata
2025-03-19,462018,Tea & Spices,South - Bengaluru
2025-05-28,119183,Steel,Central - Nagpur
2022-11-20,262433,Textiles,South - Bengaluru
2025-11-10,472418,Tea & Spices,Central - Nagpur
2022-04-12,92277,Automobiles,West - Mumbai
2023-04-06,461841,Textiles,Central - Nagpur
2023-03-13,257434,Information Technology,North - Delhi
2023-08-04,350609,Automobiles,North - Delhi
2023-08-09,280345,Textiles,Central - Nagpur
2023-10-25,166942,Textiles,West - Mumbai
2025-10-17,491154,Information Technology,East - Kolkata
2024-03-08,142461,Automobiles,West - Mumbai
2023-03-02,103886,Tea & Spices,South - Bengaluru
2024-05-28,337079,Information Technology,Central - Nagpur
2025-12-06,456435,Steel,Central - Nagpur
2024-11-20,164138,Steel,North - Delhi
2024-06-12,419580,Steel,East - Kolkata
2021-09-29,303473,Automobiles,Central - Nagpur
2021-10-05,387525,Steel,East - Kolkata
2024-05-11,395275,Steel,Central - Nagpur
2021-06-19,227530,Textiles,North - Delhi
2023-02-22,450009,Information Technology,South - Bengaluru
2023-02-21,346151,Information Technology,Central - Nagpur
2021-05-03,215513,Textiles,South - Bengaluru
2025-07-09,283330,Information Technology,South - Bengaluru
2023-08-07,186913,Information Technology,Central - Nagpur
2025-03-21,350304,Textiles,South - Bengaluru
2023-10-21,115702,Tea & Spices,West - Mumbai
2025-03-16,64283,Textiles,East - Kolkata
2025-02-26,253542,Automobiles,East - Kolkata
2024-09-27,378687,Automobiles,North - Delhi
2022-05-13,213937,Textiles,North - Delhi
2025-09-05,65677,Automobiles,East - Kolkata
2024-02-04,468751,Steel,West - Mumbai
2024-03-11,241535,Tea & Spices,North - Delhi
2025-04-17,288434,Automobiles,Central - Nagpur
2024-07-04,301192,Textiles,North - Delhi
2024-08-30,394441,Information Technology,East - Kolkata
2022-11-22,196298,Steel,West - Mumbai
2024-04-14,217930,Tea & Spices,West - Mumbai
2022-04-24,118848,Steel,West - Mumbai
2021-02-24,221367,Automobiles,North - Delhi
2024-03-15,430624,Steel,West - Mumbai
2021-05-14,50361,Textiles,South - Bengaluru
2023-01-07,496963,Tea & Spices,West - Mumbai
2022-07-28,405518,Tea & Spices,Central - Nagpur
2022-12-18,93277,Tea & Spices,East - Kolkata
2023-02-08,288602,Tea & Spices,North - Delhi
2021-10-02,217235,Information Technology,Central - Nagpur
2022-12-19,482263,Information Technology,North - Delhi
2021-05-11,100563,Information Technology,North - Delhi
2025-06-26,298267,Tea & Spices,North - Delhi
2021-03-05,265319,Automobiles,West - Mumbai
2023-06-08,235741,Steel,Central - Nagpur
2022-09-01,343326,Textiles,South - Bengaluru
2022-02-22,303096,Information Technology,Central - Nagpur
2025-11-29,238652,Textiles,Central - Nagpur
2021-05-24,242985,Textiles,East - Kolkata
2022-06-16,337944,Textiles,West - Mumbai
2022-03-03,361428,Automobiles,North - Delhi
2024-04-10,59978,Information Technology,East - Kolkata
2024-08-13,287381,Textiles,East - Kolkata
2025-07-09,209264,Tea & Spices,West - Mumbai
2022-03-02,240286,Information Technology,West - Mumbai
2022-04-02,436742,Steel,Central - Nagpur
2022-08-26,83799,Steel,East - Kolkata
2024-03-11,93108,Tea & Spices,South - Bengaluru
2023-06-07,74859,Automobiles,East - Kolkata
2023-02-18,254951,Information Technology,East - Kolkata
2025-08-20,469451,Information Technology,East - Kolkata
2024-12-14,54967,Automobiles,North - Delhi
2024-07-16,362193,Information Technology,South - Bengaluru
2025-03-04,217406,Automobiles,South - Bengaluru
2024-05-03,116412,Tea & Spices,South - Bengaluru
2022-06-24,254642,Tea & Spices,West - Mumbai
2024-11-26,132669,Textiles,South - Bengaluru
2021-02-17,439275,Textiles,West - Mumbai
2024-12-25,414928,Tea & Spices,West - Mumbai
2023-06-07,284755,Textiles,South - Bengaluru
2024-10-02,298803,Steel,South - Bengaluru
2021-08-05,459221,Steel,South - Bengaluru
2021-09-13,176781,Automobiles,North - Delhi
2022-06-07,71839,Textiles,West - Mumbai
2021-02-07,442489,Steel,East - Kolkata
2024-02-27,78063,Tea & Spices,Central - Nagpur
2024-12-12,157641,Textiles,East - Kolkata
2021-09-06,451595,Steel,Central - Nagpur
2024-09-19,114661,Tea & Spices,South - Bengaluru
2025-03-03,194910,Tea & Spices,West - Mumbai
2025-12-18,397656,Tea & Spices,West - Mumbai
2022-09-17,228295,Automobiles,South - Bengaluru
2023-04-24,345567,Textiles,South - Bengaluru
2024-04-30,489033,Automobiles,Central - Nagpur
2025-03-26,217597,Textiles,East - Kolkata
2022-12-17,190436,Tea & Spices,West - Mumbai
2025-05-07,349014,Automobiles,East - Kolkata
2024-05-13,306747,Automobiles,Central - Nagpur
2023-09-06,391835,Automobiles,South - Bengaluru
2024-06-04,292917,Tea & Spices,North - Delhi
2021-02-01,90673,Information Technology,East - Kolkata
2022-05-22,236385,Tea & Spices,South - Bengaluru
2025-04-17,419311,Steel,South - Bengaluru
2022-07-24,297894,Tea & Spices,West - Mumbai
2024-03-24,310344,Automobiles,South - Bengaluru
2023-09-07,382896,Textiles,North - Delhi
2024-07-23,286239,Tea & Spices,South - Bengaluru
2025-11-17,495420,Information Technology,Central - Nagpur
2021-04-12,106714,Information Technology,West - Mumbai
2023-07-04,430825,Textiles,East - Kolkata
2024-05-17,185322,Information Technology,North - Delhi
2024-05-13,463141,Information Technology,West - Mumbai
2021-04-11,144886,Steel,South - Bengaluru
2023-12-05,427815,Information Technology,East - Kolkata
2025-02-25,186980,Tea & Spices,West - Mumbai
2022-07-12,467073,Textiles,South - Bengaluru
2022-12-28,195970,Automobiles,North - Delhi
2023-11-23,105575,Tea & Spices,West - Mumbai
2023-01-16,483850,Textiles,West - Mumbai
2021-06-16,267632,Automobiles,North - Delhi
2022-06-05,197775,Tea & Spices,North - Delhi
2025-06-06,499790,Tea & Spices,South - Bengaluru
2023-01-27,218216,Tea & Spices,South - Bengaluru
2021-04-23,385075,Steel,South - Bengaluru
2021-03-08,71928,Steel,East - Kolkata
2025-11-25,133364,Information Technology,West - Mumbai
2022-08-17,478144,Tea & Spices,West - Mumbai
2023-04-07,408861,Tea & Spices,North - Delhi
2024-10-01,417761,Textiles,Central - Nagpur
2024-02-26,436724,Tea & Spices,West - Mumbai
2022-01-10,473521,Tea & Spices,Central - Nagpur
2022-12-14,445924,Steel,Central - Nagpur
2023-09-03,287671,Automobiles,North - Delhi
2021-12-08,404327,Tea & Spices,South - Bengaluru
2021-04-04,396961,Textiles,Central - Nagpur
2024-04-25,55380,Information Technology,East - Kolkata
2021-12-28,200195,Automobiles,Central - Nagpur
2022-12-05,428907,Textiles,Central - Nagpur
2025-01-11,146498,Information Technology,North - Delhi
2025-08-29,181065,Automobiles,North - Delhi
2022-12-11,364950,Steel,North - Delhi
2023-09-25,372453,Textiles,North - Delhi
2022-05-21,414909,Information Technology,North - Delhi
2025-10-14,400923,Automobiles,West - Mumbai
2025-02-24,151048,Automobiles,South - Bengaluru
2022-10-28,299468,Steel,North - Delhi
2021-10-29,268737,Tea & Spices,South - Bengaluru
2021-09-09,270544,Information Technology,North - Delhi
2025-07-17,97665,Automobiles,East - Kolkata
2021-05-24,268581,Steel,North - Delhi
2024-10-09,285756,Automobiles,East - Kolkata
2021-06-19,455732,Steel,North - Delhi
2024-06-02,95750,Textiles,North - Delhi
2025-08-28,481667,Steel,East - Kolkata
2023-09-24,229370,Information Technology,Central - Nagpur
2022-07-07,397549,Information Technology,North - Delhi
2025-09-30,498367,Textiles,West - Mumbai
2025-09-03,441263,Information Technology,Central - Nagpur
2021-03-14,335957,Textiles,North - Delhi
2024-01-02,169102,Automobiles,South - Bengaluru
2023-06-10,78202,Automobiles,East - Kolkata
2021-05-14,333312,Tea & Spices,East - Kolkata
2024-08-04,301257,Automobiles,South - Bengaluru
2025-12-08,111146,Information Technology,East - Kolkata
2024-06-28,110307,Textiles,Central - Nagpur
2022-03-19,473205,Textiles,North - Delhi
2024-04-27,247565,Tea & Spices,South - Bengaluru
2021-08-24,204198,Automobiles,South - Bengaluru
2022-05-08,122184,Information Technology,Central - Nagpur
2022-10-04,465984,Information Technology,East - Kolkata
2021-10-06,269235,Textiles,East - Kolkata
2022-03-24,465751,Information Technology,South - Bengaluru
2021-03-27,114922,Tea & Spices,Central - Nagpur
2022-01-05,456438,Tea & Spices,East - Kolkata
2021-10-13,449387,Automobiles,Central - Nagpur
2025-06-07,178115,Automobiles,East - Kolkata
2021-08-22,191934,Textiles,North - Delhi
2025-02-25,372030,Steel,South - Bengaluru
2025-05-25,125445,Steel,East - Kolkata
2023-04-23,176107,Tea & Spices,East - Kolkata
2024-04-17,192483,Information Technology,South - Bengaluru
2023-12-09,296316,Textiles,West - Mumbai
2021-11-06,468176,Automobiles,South - Bengaluru
2025-09-15,294560,Automobiles,North - Delhi
2025-10-22,423998,Automobiles,South - Bengaluru
2021-02-09,109902,Tea & Spices,Central - Nagpur
2021-08-18,55236,Tea & Spices,Central - Nagpur
2024-06-14,309616,Tea & Spices,East - Kolkata
2021-04-23,300137,Steel,North - Delhi
2021-09-23,51466,Automobiles,South - Bengaluru
2023-10-01,412455,Information Technology,West - Mumbai
2023-10-15,181670,Steel,Central - Nagpur
2023-10-17,67176,Steel,West - Mumbai
2023-07-22,291822,Information Technology,North - Delhi
2025-11-01,311051,Steel,North - Delhi
2022-07-02,229032,Textiles,South - Bengaluru
2025-09-24,318569,Textiles,West - Mumbai
2022-02-04,499083,Textiles,East - Kolkata
2025-03-11,333276,Steel,North - Delhi
2021-09-02,167329,Steel,North - Delhi
2021-10-17,234254,Textiles,North - Delhi
2024-01-31,85205,Tea & Spices,North - Delhi
2021-03-07,384767,Automobiles,Central - Nagpur
2021-04-25,216955,Tea & Spices,Central - Nagpur
2023-07-24,133100,Automobiles,East - Kolkata
2022-08-28,401673,Textiles,West - Mumbai
2026-01-09,413379,Automobiles,North - Delhi
2023-11-24,468866,Information Technology,Central - Nagpur
2024-05-12,144076,Steel,Central - Nagpur
2021-03-01,376278,Textiles,South - Bengaluru
2023-06-20,286953,Automobiles,West - Mumbai
2021-10-27,414942,Information Technology,North - Delhi
2022-12-13,278324,Automobiles,North - Delhi
2021-09-06,436404,Automobiles,West - Mumbai
2021-09-07,476283,Information Technology,East - Kolkata
2023-05-31,359652,Steel,Central - Nagpur
2021-11-10,365935,Steel,South - Bengaluru
2023-02-04,486239,Textiles,North - Delhi
2021-03-22,234643,Textiles,East - Kolkata
2025-04-19,466005,Information Technology,North - Delhi
2021-02-07,228904,Information Technology,North - Delhi
2024-08-21,58158,Steel,North - Delhi
2023-08-31,434359,Automobiles,East - Kolkata
2023-02-20,358299,Textiles,North - Delhi
2024-10-12,109597,Automobiles,South - Bengaluru
2021-04-03,85553,Steel,East - Kolkata
2021-07-03,79481,Information Technology,Central - Nagpur
2023-04-16,172501,Information Technology,Central - Nagpur
2022-04-17,170370,Textiles,Central - Nagpur
2024-06-25,140953,Tea & Spices,South - Bengaluru
2024-08-07,309506,Textiles,South - Bengaluru
2025-12-31,397252,Steel,South - Bengaluru
2022-10-07,210916,Automobiles,West - Mumbai
2022-03-04,494843,Textiles,North - Delhi
2025-06-21,236544,Automobiles,Central - Nagpur
2022-12-03,359202,Textiles,West - Mumbai
2021-08-16,386142,Textiles,South - Bengaluru
2024-02-02,423639,Information Technology,North - Delhi
2023-08-07,387910,Automobiles,North - Delhi
2021-11-11,167911,Steel,South - Bengaluru
2023-08-17,325697,Tea & Spices,East - Kolkata
2025-12-02,144844,Automobiles,Central - Nagpur
2021-01-18,170194,Information Technology,East - Kolkata
2022-05-11,60840,Steel,Central - Nagpur
2021-12-27,314515,Information Technology,Central - Nagpur
2021-05-21,379984,Textiles,East - Kolkata
2025-06-23,371723,Tea & Spices,West - Mumbai
2022-07-13,157446,Tea & Spices,East - Kolkata
2024-10-02,139243,Automobiles,Central - Nagpur
2023-12-20,387854,Information Technology,South - Bengaluru
2024-05-14,146102,Textiles,Central - Nagpur
2024-09-26,343218,Textiles,Central - Nagpur
2023-10-27,248363,Textiles,North - Delhi
2025-02-04,116800,Steel,Central - Nagpur
2023-10-23,132959,Steel,South - Bengaluru
2023-03-24,496338,Automobiles,Central - Nagpur
2024-08-15,339868,Tea & Spices,East - Kolkata
2022-01-19,444606,Automobiles,South - Bengaluru
2024-06-25,336226,Tea & Spices,North - Delhi
2022-04-14,406262,Tea & Spices,North - Delhi
2025-07-25,130605,Information Technology,Central - Nagpur
2023-07-11,125874,Tea & Spices,South - Bengaluru
2024-04-06,467235,Tea & Spices,South - Bengaluru
2024-07-28,213620,Steel,Central - Nagpur
2025-09-15,377896,Automobiles,South - Bengaluru
2026-01-05,479631,Information Technology,West - Mumbai
2024-02-17,448402,Automobiles,West - Mumbai
2024-03-01,177626,Tea & Spices,Central - Nagpur
2023-11-28,429633,Automobiles,West - Mumbai
2023-04-23,436046,Steel,East - Kolkata
2022-04-25,365390,Automobiles,North - Delhi
2025-12-13,115406,Textiles,West - Mumbai
2024-03-19,423230,Information Technology,South - Bengaluru
2023-02-24,266540,Automobiles,West - Mumbai
2021-05-09,201234,Steel,East - Kolkata
