date,amount,productCategory,region,company
2023-12-07,433188.52,Hotels,East India,ITC Limited
2023-09-21,386490.72,FMCG,East India,ITC Limited
2024-03-04,277448.49,FMCG,West India,ITC Limited
2024-06-05,180833.23,FMCG,North India,ITC Limited
2023-05-01,189749.07,Hotels,North India,ITC Limited
2024-07-14,61402.19,FMCG,East India,ITC Limited
2024-02-03,88265.58,Agri Business,North India,ITC Limited
2024-12-16,303188.03,Agri Business,West India,ITC Limited
2024-08-04,60277.71,Agri Business,Central India,ITC Limited
2024-07-07,77752.23,FMCG,North India,ITC Limited
2024-12-03,262242.34,Hotels,South India,ITC Limited
2023-03-06,412511.34,Paperboards,North India,ITC Limited
2023-04-17,481068.54,FMCG,North India,ITC Limited
2023-04-01,272328.68,Agri Business,North India,ITC Limited
2023-01-12,126325.85,Agri Business,North India,ITC Limited
2024-03-28,324748.93,FMCG,North India,ITC Limited
2023-10-20,167261.88,FMCG,South India,ITC Limited
2024-12-13,57888.29,FMCG,West India,ITC Limited
2023-01-02,462162.56,Hotels,West India,ITC Limited
2024-12-21,437383.22,Hotels,Central India,ITC Limited
2023-04-11,353399.46,FMCG,North India,ITC Limited
2023-06-09,387048.62,Agri Business,North India,ITC Limited
2024-05-22,55319.22,Agri Business,North India,ITC Limited
2024-07-29,493126.27,Hotels,West India,ITC Limited
2023-02-28,91662.98,FMCG,South India,ITC Limited
2024-05-10,108280.70,Agri Business,East India,ITC Limited
2023-09-22,397112.74,Agri Business,Central India,ITC Limited
2024-06-12,294802.07,Agri Business,North India,ITC Limited
2023-12-10,377894.20,Agri Business,Central India,ITC Limited
2023-08-15,409553.05,Agri Business,South India,ITC Limited
2023-11-07,81879.92,Agri Business,Central India,ITC Limited
2024-02-18,247050.58,Hotels,South India,ITC Limited
2024-04-07,111942.89,Agri Business,West India,ITC Limited
2024-10-21,60204.10,Agri Business,South India,ITC Limited
2023-08-23,129850.75,Hotels,North India,ITC Limited
2023-05-11,533642.45,Paperboards,West India,ITC Limited
2023-03-27,230570.30,FMCG,North India,ITC Limited
2024-02-05,400807.98,Paperboards,West India,ITC Limited
2023-12-27,78554.61,Hotels,South India,ITC Limited
2024-06-23,315947.90,Hotels,West India,ITC Limited
2024-02-19,295602.44,Paperboards,Central India,ITC Limited
2023-12-05,482179.65,FMCG,North India,ITC Limited
2024-10-08,94695.85,Hotels,North India,ITC Limited
2023-03-07,295673.21,Agri Business,South India,ITC Limited
2023-10-19,233406.08,Agri Business,West India,ITC Limited
2024-11-23,176995.57,Agri Business,East India,ITC Limited
2024-11-24,408466.64,Paperboards,West India,ITC Limited
2023-08-03,480476.49,Hotels,East India,ITC Limited
2023-02-23,191859.28,FMCG,West India,ITC Limited
2024-12-12,70142.93,Hotels,West India,ITC Limited
2023-05-21,475658.90,FMCG,North India,ITC Limited
2024-09-09,421484.30,FMCG,South India,ITC Limited
2023-10-29,482392.06,Agri Business,Central India,ITC Limited
2024-11-30,292607.56,Agri Business,South India,ITC Limited
2023-11-02,442357.62,Hotels,North India,ITC Limited
2024-07-14,304352.76,Hotels,South India,ITC Limited
2023-08-21,522313.98,Hotels,Central India,ITC Limited
2024-08-06,106790.18,Paperboards,South India,ITC Limited
2024-02-21,409745.39,Hotels,West India,ITC Limited
2024-09-20,507062.36,Hotels,North India,ITC Limited
2024-04-14,462145.57,Paperboards,North India,ITC Limited
2023-10-21,524113.49,Paperboards,Central India,ITC Limited
2023-10-14,74228.19,Agri Business,Central India,ITC Limited
2024-05-15,522949.84,Agri Business,East India,ITC Limited
2023-04-21,536807.41,Agri Business,West India,ITC Limited
2023-01-05,546785.18,Agri Business,West India,ITC Limited
2023-12-14,140721.28,Paperboards,West India,ITC Limited
2024-11-22,390087.34,Agri Business,West India,ITC Limited
2023-10-01,456540.84,Paperboards,East India,ITC Limited
2024-07-23,532994.28,Agri Business,Central India,ITC Limited
2024-10-17,79157.29,Agri Business,East India,ITC Limited
2024-04-13,127418.98,Paperboards,West India,ITC Limited
2023-08-24,111289.96,Agri Business,West India,ITC Limited
2024-04-15,356413.27,FMCG,Central India,ITC Limited
2023-09-19,453378.16,Agri Business,South India,ITC Limited
2023-07-05,365598.95,Paperboards,East India,ITC Limited
2024-01-09,507013.84,Hotels,North India,ITC Limited
2023-03-18,428093.47,Agri Business,North India,ITC Limited
2023-01-09,169879.91,Agri Business,East India,ITC Limited
2023-07-20,230328.82,Paperboards,Central India,ITC Limited
2024-12-01,494683.49,Agri Business,West India,ITC Limited
2023-04-30,447080.56,FMCG,West India,ITC Limited
2023-06-25,431034.03,Paperboards,East India,ITC Limited
2023-06-28,420764.67,Agri Business,West India,ITC Limited
2024-09-18,93162.01,FMCG,Central India,ITC Limited
2024-05-24,228011.96,FMCG,Central India,ITC Limited
2023-07-25,457893.50,FMCG,Central India,ITC Limited
2024-03-07,442698.69,FMCG,Central India,ITC Limited
2024-01-17,350445.67,Hotels,East India,ITC Limited
2024-06-11,421291.48,Hotels,North India,ITC Limited
2024-09-30,410153.28,Agri Business,South India,ITC Limited
2024-06-08,175772.64,Agri Business,North India,ITC Limited
2023-10-07,114221.29,Agri Business,West India,ITC Limited
2024-03-22,347729.23,Paperboards,North India,ITC Limited
2023-08-29,453775.01,Hotels,East India,ITC Limited
2023-01-13,540028.59,Hotels,West India,ITC Limited
2024-11-05,416684.05,FMCG,East India,ITC Limited
2024-02-27,127970.46,Agri Business,North India,ITC Limited
2024-02-28,495744.00,Hotels,West India,ITC Limited
2024-12-03,365195.38,FMCG,South India,ITC Limited
2023-03-22,189613.16,Agri Business,East India,ITC Limited
2023-09-20,339348.23,Paperboards,West India,ITC Limited
2024-04-17,408697.70,Agri Business,Central India,ITC Limited
2024-06-10,75995.93,Hotels,South India,ITC Limited
2024-06-07,202226.79,Hotels,Central India,ITC Limited
2024-10-12,159590.36,Agri Business,Central India,ITC Limited
2024-05-13,58150.31,FMCG,East India,ITC Limited
2023-07-07,380581.28,FMCG,South India,ITC Limited
2024-12-07,74000.93,Paperboards,North India,ITC Limited
2024-05-18,178362.53,Agri Business,North India,ITC Limited
2024-05-27,526397.30,Hotels,East India,ITC Limited
2023-08-23,250263.40,Paperboards,Central India,ITC Limited
2023-11-26,297247.28,Agri Business,Central India,ITC Limited
2023-01-21,402071.00,Paperboards,Central India,ITC Limited
2023-03-28,440216.06,FMCG,East India,ITC Limited
2024-03-09,422082.85,Agri Business,Central India,ITC Limited
2024-06-10,169914.44,FMCG,North India,ITC Limited
2023-02-25,134292.60,Agri Business,East India,ITC Limited
2023-10-26,86184.31,Paperboards,Central India,ITC Limited
2024-03-02,324235.83,Paperboards,Central India,ITC Limited
2024-05-12,323551.09,Paperboards,South India,ITC Limited
2023-10-18,208349.36,Agri Business,Central India,ITC Limited
2024-07-05,363949.68,Paperboards,East India,ITC Limited
2023-03-07,482469.35,Agri Business,North India,ITC Limited
2024-07-19,246023.08,Hotels,East India,ITC Limited
2024-09-14,202564.95,Agri Business,North India,ITC Limited
2024-09-30,302868.02,Agri Business,East India,ITC Limited
2024-10-25,193653.92,Paperboards,Central India,ITC Limited
2024-02-16,94765.89,Hotels,South India,ITC Limited
2024-01-15,106445.05,Hotels,West India,ITC Limited
2024-01-26,316003.29,Hotels,East India,ITC Limited
2023-03-06,154006.75,Agri Business,East India,ITC Limited
2024-09-29,407536.19,Hotels,South India,ITC Limited
2024-06-17,365642.56,Agri Business,West India,ITC Limited
2024-08-23,317118.63,Paperboards,East India,ITC Limited
2023-10-09,523420.50,FMCG,Central India,ITC Limited
2023-01-25,245700.57,FMCG,West India,ITC Limited
2023-07-21,323657.58,Hotels,South India,ITC Limited
2024-05-19,541336.05,Agri Business,West India,ITC Limited
2023-10-03,325383.01,Agri Business,South India,ITC Limited
2024-10-10,273407.73,Hotels,West India,ITC Limited
2023-05-21,473137.44,Agri Business,West India,ITC Limited
2023-12-26,102202.45,FMCG,West India,ITC Limited
2024-07-26,303946.22,FMCG,North India,ITC Limited
2024-08-04,538886.51,FMCG,North India,ITC Limited
2024-01-02,159922.44,Paperboards,North India,ITC Limited
2023-08-02,52290.75,Hotels,Central India,ITC Limited
2024-09-28,349109.02,Agri Business,North India,ITC Limited
2024-04-28,81424.45,Paperboards,Central India,ITC Limited
2023-12-02,197341.96,Hotels,South India,ITC Limited
2023-10-03,536541.51,FMCG,North India,ITC Limited
2023-06-27,427321.30,Agri Business,Central India,ITC Limited
2023-01-14,271304.39,Hotels,East India,ITC Limited
2024-12-08,329037.83,Paperboards,Central India,ITC Limited
2024-12-18,274906.83,Paperboards,Central India,ITC Limited
2023-03-10,236833.60,Paperboards,Central India,ITC Limited
2023-12-14,503736.10,Paperboards,South India,ITC Limited
2024-04-21,509511.65,FMCG,West India,ITC Limited
2024-02-03,119546.66,FMCG,North India,ITC Limited
2023-02-04,357971.21,Agri Business,East India,ITC Limited
2024-10-31,177848.06,Paperboards,South India,ITC Limited
2024-12-25,154044.59,Paperboards,South India,ITC Limited
2023-01-20,172094.99,FMCG,Central India,ITC Limited
2024-07-21,506128.77,Hotels,West India,ITC Limited
2024-01-16,536413.52,Paperboards,West India,ITC Limited
2023-10-30,90356.56,FMCG,East India,ITC Limited
2023-01-27,503642.10,Hotels,East India,ITC Limited
2023-08-19,330964.04,FMCG,South India,ITC Limited
2024-11-19,473451.50,Paperboards,East India,ITC Limited
2023-08-02,280461.14,Hotels,North India,ITC Limited
2024-06-11,331422.85,Agri Business,West India,ITC Limited
2024-06-22,55186.41,Agri Business,North India,ITC Limited
2023-10-24,167557.50,Hotels,North India,ITC Limited
2023-01-30,119055.56,Hotels,North India,ITC Limited
2023-05-14,366773.87,Hotels,North India,ITC Limited
2024-02-17,537674.56,Hotels,East India,ITC Limited
2024-04-08,547414.78,Paperboards,Central India,ITC Limited
2024-02-21,133932.18,Hotels,West India,ITC Limited
2024-04-07,284870.10,Agri Business,North India,ITC Limited
2023-09-24,404144.33,Hotels,East India,ITC Limited
2024-06-18,389448.25,Agri Business,Central India,ITC Limited
2024-12-21,525515.54,Hotels,West India,ITC Limited
2023-11-01,485704.11,Agri Business,East India,ITC Limited
2024-06-06,241478.63,FMCG,Central India,ITC Limited
2024-12-16,288311.79,Agri Business,Central India,ITC Limited
2023-05-20,197171.95,Agri Business,West India,ITC Limited
2023-04-15,103956.12,Agri Business,North India,ITC Limited
2023-08-21,400697.63,Paperboards,West India,ITC Limited
2024-07-24,143564.83,Paperboards,North India,ITC Limited
2023-10-14,375078.83,FMCG,South India,ITC Limited
2024-06-01,415216.57,Hotels,West India,ITC Limited
2024-10-31,355105.79,FMCG,North India,ITC Limited
2023-08-10,316277.55,Hotels,North India,ITC Limited
2024-01-06,523556.96,Paperboards,North India,ITC Limited
2023-04-26,321299.99,Agri Business,South India,ITC Limited
2024-12-28,257006.98,Agri Business,South India,ITC Limited
2023-10-18,309400.04,FMCG,Central India,ITC Limited
2023-11-08,166974.45,Agri Business,East India,ITC Limited
2023-11-17,193711.61,Hotels,North India,ITC Limited
2024-11-30,92795.71,FMCG,Central India,ITC Limited
2024-08-05,295458.32,FMCG,West India,ITC Limited
2023-06-02,143238.32,Agri Business,North India,ITC Limited
2024-10-02,232377.13,Agri Business,West India,ITC Limited
2023-05-04,83447.50,Agri Business,West India,ITC Limited
2023-01-04,428331.81,Hotels,South India,ITC Limited
2023-08-28,324525.50,Hotels,Central India,ITC Limited
2023-06-04,96436.71,Agri Business,North India,ITC Limited
2024-08-29,372746.84,Hotels,North India,ITC Limited
2023-09-20,87534.26,FMCG,East India,ITC Limited
2024-10-14,233398.68,Hotels,West India,ITC Limited
2024-03-05,289684.78,Paperboards,East India,ITC Limited
2023-07-24,391156.33,FMCG,West India,ITC Limited
2024-05-15,537308.96,Hotels,Central India,ITC Limited
2024-02-29,378423.79,FMCG,South India,ITC Limited
2023-08-26,533823.71,Hotels,North India,ITC Limited
2024-06-28,165106.86,Paperboards,Central India,ITC Limited
2024-08-03,101683.01,FMCG,Central India,ITC Limited
2024-08-02,249417.13,Hotels,South India,ITC Limited
2023-12-31,87951.54,Paperboards,East India,ITC Limited
2024-08-29,93045.15,Agri Business,South India,ITC Limited
2023-03-30,432252.43,Paperboards,West India,ITC Limited
2023-06-17,416280.10,FMCG,Central India,ITC Limited
2023-06-15,392062.02,Paperboards,East India,ITC Limited
2023-06-10,143800.10,Paperboards,North India,ITC Limited
2023-11-24,68359.47,FMCG,North India,ITC Limited
2024-06-20,239202.48,FMCG,North India,ITC Limited
2023-08-18,341365.74,Agri Business,Central India,ITC Limited
2024-02-22,399948.11,FMCG,East India,ITC Limited
2023-06-23,420975.85,FMCG,North India,ITC Limited
2023-05-19,207621.47,Agri Business,Central India,ITC Limited
2024-10-10,296656.32,Agri Business,Central India,ITC Limited
2024-08-01,324884.39,Agri Business,South India,ITC Limited
2024-02-28,126210.14,FMCG,North India,ITC Limited
2023-07-30,114705.51,Agri Business,West India,ITC Limited
2023-08-31,436766.21,FMCG,Central India,ITC Limited
2024-05-22,71733.43,Paperboards,East India,ITC Limited
2023-05-28,437678.72,FMCG,East India,ITC Limited
2024-02-04,76248.28,Paperboards,North India,ITC Limited
2023-04-25,448610.71,Paperboards,West India,ITC Limited
2023-05-19,307729.83,Hotels,South India,ITC Limited
2024-01-31,245919.12,Paperboards,East India,ITC Limited
2023-02-21,125041.37,Agri Business,Central India,ITC Limited
2023-11-04,261434.00,Agri Business,South India,ITC Limited
2024-05-18,362324.17,FMCG,Central India,ITC Limited
2024-04-09,212744.05,FMCG,South India,ITC Limited
2024-11-06,541456.60,Paperboards,South India,ITC Limited
2023-08-26,342013.85,FMCG,East India,ITC Limited
2023-05-16,412188.16,Agri Business,West India,ITC Limited
2024-07-09,226653.27,Paperboards,East India,ITC Limited
2023-10-19,80280.48,Hotels,North India,ITC Limited
2024-10-23,340749.87,Hotels,South India,ITC Limited
2023-04-22,195564.10,FMCG,Central India,ITC Limited
2023-11-05,170773.11,Paperboards,East India,ITC Limited
2023-04-11,459884.96,Agri Business,Central India,ITC Limited
2023-07-26,459565.30,FMCG,North India,ITC Limited
2024-03-13,458137.82,Paperboards,West India,ITC Limited
2023-09-17,153919.02,Hotels,East India,ITC Limited
2024-11-23,293803.15,Hotels,Central India,ITC Limited
2024-08-04,63470.95,Paperboards,East India,ITC Limited
2024-10-11,274113.88,Hotels,North India,ITC Limited
2024-01-24,296368.57,Agri Business,North India,ITC Limited
2024-08-17,313138.79,Hotels,North India,ITC Limited
2024-03-05,314630.56,Agri Business,South India,ITC Limited
2023-08-19,112518.73,Agri Business,Central India,ITC Limited
2024-07-19,494785.83,FMCG,Central India,ITC Limited
2024-06-01,182177.66,Hotels,South India,ITC Limited
2024-11-25,52629.92,Hotels,West India,ITC Limited
2024-06-16,165722.25,Agri Business,North India,ITC Limited
2024-08-26,54554.44,Agri Business,East India,ITC Limited
2024-03-16,327507.88,Hotels,East India,ITC Limited
2024-07-27,169084.50,Agri Business,South India,ITC Limited
2024-03-29,346807.13,Hotels,East India,ITC Limited
2024-02-06,206027.69,Hotels,East India,ITC Limited
2023-10-10,458549.20,FMCG,East India,ITC Limited
2023-08-05,496063.82,Hotels,East India,ITC Limited
2023-07-07,359284.25,Agri Business,East India,ITC Limited
2023-04-14,275384.11,Paperboards,North India,ITC Limited
2023-02-01,127070.84,Hotels,East India,ITC Limited
2024-01-22,273226.46,FMCG,South India,ITC Limited
2024-02-21,415674.82,Paperboards,West India,ITC Limited
2023-11-30,542749.40,Paperboards,South India,ITC Limited
2024-03-29,363979.23,Paperboards,North India,ITC Limited
2023-05-10,437515.65,Hotels,North India,ITC Limited
2024-12-19,350431.22,Paperboards,East India,ITC Limited
2023-02-16,324544.84,Paperboards,Central India,ITC Limited
2024-02-07,376279.33,Hotels,Central India,ITC Limited
2024-09-04,193017.72,FMCG,North India,ITC Limited
2023-07-05,542145.40,Hotels,West India,ITC Limited
2023-11-12,345123.25,Paperboards,Central India,ITC Limited
2023-07-31,516116.56,FMCG,West India,ITC Limited
2024-07-01,57214.57,Paperboards,West India,ITC Limited
2023-10-22,529689.55,Hotels,North India,ITC Limited
2024-06-04,401061.30,Hotels,South India,ITC Limited
2024-12-19,466355.63,Paperboards,Central India,ITC Limited
2023-04-13,254966.81,Hotels,West India,ITC Limited
2023-01-01,140571.56,Hotels,West India,ITC Limited
2024-09-10,162639.92,Paperboards,South India,ITC Limited
2023-09-28,456641.77,FMCG,South India,ITC Limited
2024-09-20,372195.00,Paperboards,West India,ITC Limited
2024-10-04,519911.80,Hotels,East India,ITC Limited
2024-07-21,433639.90,Paperboards,Central India,ITC Limited
2024-12-09,410209.97,Hotels,East India,ITC Limited
2024-12-15,133991.78,Hotels,Central India,ITC Limited
2023-11-13,141659.40,Hotels,East India,ITC Limited
2023-10-08,542291.80,Paperboards,West India,ITC Limited
2023-04-27,218317.60,Hotels,East India,ITC Limited
2024-02-26,70134.57,Agri Business,South India,ITC Limited
2024-12-19,267529.40,Paperboards,West India,ITC Limited
2024-09-30,364871.12,FMCG,Central India,ITC Limited
2024-04-22,340146.99,Agri Business,Central India,ITC Limited
2024-07-21,460640.76,Hotels,South India,ITC Limited
2023-02-18,92303.05,Hotels,South India,ITC Limited
2023-12-30,435278.38,Agri Business,South India,ITC Limited
2024-05-26,214248.21,Agri Business,West India,ITC Limited
2024-05-09,312828.03,Hotels,East India,ITC Limited
2023-07-15,198698.48,FMCG,West India,ITC Limited
2023-11-12,250344.66,Agri Business,Central India,ITC Limited
2024-05-23,184342.92,FMCG,South India,ITC Limited
2023-07-01,290840.26,Agri Business,Central India,ITC Limited
2024-07-06,331124.64,Agri Business,East India,ITC Limited
2024-08-05,451560.73,Hotels,Central India,ITC Limited
2024-11-17,520007.05,Hotels,North India,ITC Limited
2024-11-11,356636.30,Agri Business,South India,ITC Limited
2023-02-26,421906.31,Agri Business,South India,ITC Limited
2023-03-02,276854.76,FMCG,North India,ITC Limited
2023-09-25,452391.06,Paperboards,South India,ITC Limited
2023-01-01,422118.41,Hotels,North India,ITC Limited
2023-08-05,62836.78,Agri Business,North India,ITC Limited
2024-03-13,326460.35,FMCG,West India,ITC Limited
2024-05-24,416677.62,Paperboards,Central India,ITC Limited
2023-08-17,241206.57,Paperboards,West India,ITC Limited
2023-07-22,343531.68,Hotels,West India,ITC Limited
2024-01-04,406939.12,Paperboards,East India,ITC Limited
2023-05-12,216340.23,FMCG,West India,ITC Limited
2023-04-15,209904.88,Hotels,East India,ITC Limited
2023-05-09,332152.40,Agri Business,South India,ITC Limited
2023-12-03,161676.27,Hotels,East India,ITC Limited
2023-07-19,201899.67,Hotels,South India,ITC Limited
2023-10-06,365722.02,FMCG,Central India,ITC Limited
2023-11-13,253358.88,Agri Business,West India,ITC Limited
2024-07-01,207466.19,Agri Business,South India,ITC Limited
2023-04-26,175116.54,Hotels,South India,ITC Limited
2024-03-10,284492.23,Paperboards,South India,ITC Limited
2024-05-27,101225.94,FMCG,South India,ITC Limited
2024-01-21,366110.44,FMCG,North India,ITC Limited
2023-10-29,423832.76,FMCG,Central India,ITC Limited
2024-05-15,147253.10,Hotels,North India,ITC Limited
2024-11-30,538341.46,Hotels,South India,ITC Limited
2024-05-18,428021.14,Paperboards,East India,ITC Limited
2024-01-09,230477.64,FMCG,South India,ITC Limited
2024-06-26,382930.51,Agri Business,West India,ITC Limited
2023-01-14,156543.63,Hotels,North India,ITC Limited
2023-04-24,498876.68,Paperboards,West India,ITC Limited
2023-01-04,362842.97,Paperboards,Central India,ITC Limited
2024-11-11,138147.11,Paperboards,North India,ITC Limited
2024-10-06,144468.46,FMCG,East India,ITC Limited
2023-02-12,181627.69,FMCG,North India,ITC Limited
2023-07-15,312605.30,Agri Business,North India,ITC Limited
2023-04-30,345039.51,FMCG,South India,ITC Limited
2023-09-07,359556.58,Paperboards,Central India,ITC Limited
2024-04-16,334868.41,Hotels,West India,ITC Limited
2024-01-06,351759.06,FMCG,East India,ITC Limited
2023-01-29,517890.29,FMCG,South India,ITC Limited
2023-06-10,216005.14,Hotels,East India,ITC Limited
2023-01-21,207651.17,Hotels,North India,ITC Limited
2023-04-09,221233.74,Paperboards,East India,ITC Limited
2023-11-08,80147.56,FMCG,East India,ITC Limited
2024-06-04,247178.47,Agri Business,West India,ITC Limited
2024-06-21,405354.44,Agri Business,South India,ITC Limited
2024-06-12,495966.55,Agri Business,North India,ITC Limited
2024-04-09,482599.15,Paperboards,East India,ITC Limited
2023-01-21,357883.85,Paperboards,Central India,ITC Limited
2023-03-03,280368.53,Paperboards,East India,ITC Limited
2023-09-19,366854.39,FMCG,West India,ITC Limited
2023-04-25,176400.94,Paperboards,South India,ITC Limited
2023-11-22,364630.09,Paperboards,South India,ITC Limited
2024-09-20,142854.36,Hotels,West India,ITC Limited
2023-09-03,295619.10,Hotels,Central India,ITC Limited
2024-02-07,319998.36,Hotels,East India,ITC Limited
2024-05-16,291571.71,Agri Business,East India,ITC Limited
2024-04-13,425409.49,FMCG,West India,ITC Limited
2023-11-08,246106.11,FMCG,Central India,ITC Limited
2023-11-07,206960.77,Paperboards,North India,ITC Limited
2023-08-29,377646.55,Hotels,West India,ITC Limited
2024-05-06,285487.35,Paperboards,West India,ITC Limited
2024-06-28,266727.98,Agri Business,North India,ITC Limited
2024-08-27,437790.86,Paperboards,South India,ITC Limited
2024-05-26,240261.57,Hotels,North India,ITC Limited
2024-10-08,325943.31,Hotels,East India,ITC Limited
2024-02-02,294538.94,Hotels,West India,ITC Limited
2023-11-27,236293.93,Paperboards,South India,ITC Limited
2023-10-02,330581.75,Agri Business,North India,ITC Limited
2024-12-25,538755.71,Paperboards,South India,ITC Limited
2023-10-03,155801.71,Agri Business,West India,ITC Limited
2023-03-31,198247.12,Agri Business,West India,ITC Limited
2024-11-30,441326.46,Paperboards,West India,ITC Limited
2024-10-14,67244.41,Paperboards,East India,ITC Limited
2023-01-02,160511.56,Hotels,Central India,ITC Limited
2023-11-02,357585.90,Paperboards,Central India,ITC Limited
2023-07-08,458231.63,Paperboards,North India,ITC Limited
2023-08-27,508572.63,Paperboards,East India,ITC Limited
2023-01-07,65312.04,Hotels,West India,ITC Limited
2024-12-06,58506.67,Paperboards,East India,ITC Limited
2023-09-25,85225.80,Agri Business,West India,ITC Limited
2024-05-28,195410.92,Agri Business,West India,ITC Limited
2024-09-13,417049.15,Paperboards,North India,ITC Limited
2024-10-17,509319.96,Agri Business,West India,ITC Limited
2023-10-24,191797.71,FMCG,North India,ITC Limited
2023-12-27,388349.16,FMCG,West India,ITC Limited
2023-07-15,435284.56,Hotels,Central India,ITC Limited
2024-02-24,113389.98,FMCG,West India,ITC Limited
2024-05-21,459688.83,Paperboards,South India,ITC Limited
2024-11-15,506938.75,FMCG,North India,ITC Limited
2024-01-06,436767.82,Paperboards,West India,ITC Limited
2023-05-02,262931.16,FMCG,West India,ITC Limited
2023-05-06,470754.27,Paperboards,Central India,ITC Limited
2024-10-02,487144.56,Paperboards,West India,ITC Limited
2024-05-17,471422.29,Hotels,South India,ITC Limited
2023-06-30,89103.63,FMCG,South India,ITC Limited
2024-10-26,490507.67,Hotels,North India,ITC Limited
2023-03-03,51842.99,Hotels,Central India,ITC Limited
2024-10-23,85372.15,FMCG,Central India,ITC Limited
2023-02-19,148091.24,FMCG,West India,ITC Limited
2023-07-21,536154.98,Hotels,East India,ITC Limited
2024-09-19,532074.00,Hotels,North India,ITC Limited
2023-06-01,414599.56,Agri Business,South India,ITC Limited
2023-04-12,268337.43,Paperboards,East India,ITC Limited
2023-06-08,115454.21,Hotels,South India,ITC Limited
2023-10-27,101440.08,Agri Business,West India,ITC Limited
2023-11-05,160308.20,Paperboards,West India,ITC Limited
2023-10-10,427862.11,Agri Business,South India,ITC Limited
2023-01-15,457089.28,Hotels,West India,ITC Limited
2024-02-13,245328.90,Hotels,Central India,ITC Limited
2024-09-18,196979.71,Agri Business,North India,ITC Limited
2024-04-20,406988.67,Agri Business,North India,ITC Limited
2023-03-21,530501.53,Paperboards,North India,ITC Limited
2023-11-18,451935.03,Hotels,East India,ITC Limited
2024-12-11,415654.84,Agri Business,West India,ITC Limited
2024-08-01,141296.08,Hotels,Central India,ITC Limited
2024-09-02,83058.41,Paperboards,North India,ITC Limited
2023-03-27,495466.28,Agri Business,East India,ITC Limited
2023-05-30,475630.84,FMCG,West India,ITC Limited
2023-01-26,335914.31,Agri Business,Central India,ITC Limited
2024-04-02,108170.93,FMCG,West India,ITC Limited
2023-05-10,513950.89,FMCG,North India,ITC Limited
2024-05-24,444393.53,FMCG,North India,ITC Limited
2023-07-14,229042.89,Agri Business,North India,ITC Limited
2024-03-11,422561.53,Paperboards,Central India,ITC Limited
2024-08-28,474577.69,Hotels,East India,ITC Limited
2023-09-29,286993.59,FMCG,West India,ITC Limited
2024-05-12,291239.58,FMCG,East India,ITC Limited
2023-07-21,233251.65,Paperboards,South India,ITC Limited
2023-06-02,335035.59,Agri Business,Central India,ITC Limited
2024-10-01,397610.74,Hotels,East India,ITC Limited
2024-07-01,191185.29,Agri Business,North India,ITC Limited
2023-03-11,171386.30,FMCG,West India,ITC Limited
2023-06-02,427924.58,Agri Business,North India,ITC Limited
2023-10-25,205671.85,Hotels,East India,ITC Limited
2024-05-31,430090.18,Agri Business,East India,ITC Limited
2024-04-02,267304.27,FMCG,East India,ITC Limited
2023-12-21,64299.57,Paperboards,Central India,ITC Limited
2023-07-10,200336.03,Paperboards,Central India,ITC Limited
2023-05-30,94947.97,FMCG,North India,ITC Limited
2024-09-04,244810.67,FMCG,Central India,ITC Limited
2024-08-17,466468.15,FMCG,Central India,ITC Limited
2024-01-18,441289.98,FMCG,North India,ITC Limited
2024-02-08,494497.01,Agri Business,South India,ITC Limited
2024-08-01,375473.55,Agri Business,Central India,ITC Limited
2023-08-22,322781.92,Agri Business,North India,ITC Limited
2024-12-12,237546.46,FMCG,North India,ITC Limited
2023-01-01,426551.03,Hotels,South India,ITC Limited
2024-02-26,333409.31,FMCG,North India,ITC Limited
2024-12-27,391985.48,FMCG,East India,ITC Limited
2023-07-26,56398.78,Hotels,East India,ITC Limited
2024-10-07,163136.19,Hotels,West India,ITC Limited
2023-04-18,55590.83,Agri Business,North India,ITC Limited
2023-07-05,262831.09,Hotels,North India,ITC Limited
2023-02-03,64912.55,Agri Business,North India,ITC Limited
2024-01-22,81773.01,FMCG,East India,ITC Limited
2024-08-28,510529.91,Agri Business,East India,ITC Limited
2023-02-04,387402.63,Hotels,East India,ITC Limited
2023-03-01,363459.77,Agri Business,North India,ITC Limited
2023-06-11,257764.47,Paperboards,Central India,ITC Limited
2024-02-24,115933.07,FMCG,South India,ITC Limited
2024-04-28,193184.82,Paperboards,West India,ITC Limited
2023-05-07,514548.07,FMCG,West India,ITC Limited
2024-12-21,219795.04,FMCG,South India,ITC Limited
2023-09-29,446604.82,Hotels,North India,ITC Limited
2024-08-14,121101.59,Hotels,Central India,ITC Limited
2024-12-09,356580.70,Paperboards,South India,ITC Limited
2024-12-07,254014.35,Paperboards,South India,ITC Limited
2023-02-20,199298.73,FMCG,West India,ITC Limited
