date,amount,productCategory,region,company
2024-12-24,535345.43,Spare Parts,East India,Tata Motors
2024-09-21,263874.51,Service Centers,East India,Tata Motors
2024-12-07,501037.43,Passenger Vehicles,North India,Tata Motors
2024-01-19,177779.60,Spare Parts,Central India,Tata Motors
2024-09-15,368011.26,Service Centers,South India,Tata Motors
2023-09-08,191572.85,Commercial Vehicles,West India,Tata Motors
2023-07-24,407808.02,Passenger Vehicles,Central India,Tata Motors
2023-09-04,486625.50,Spare Parts,North India,Tata Motors
2024-08-14,140521.98,Passenger Vehicles,West India,Tata Motors
2024-03-10,203692.68,Spare Parts,East India,Tata Motors
2023-06-19,53885.67,Passenger Vehicles,North India,Tata Motors
2023-05-11,393033.41,Commercial Vehicles,Central India,Tata Motors
2023-08-02,133340.03,Commercial Vehicles,North India,Tata Motors
2023-08-17,385576.35,Service Centers,South India,Tata Motors
2023-10-06,94488.03,Passenger Vehicles,North India,Tata Motors
2023-09-11,371466.27,Spare Parts,Central India,Tata Motors
2023-01-30,525410.17,Spare Parts,South India,Tata Motors
2023-10-26,240184.44,Passenger Vehicles,Central India,Tata Motors
2023-03-07,87131.01,Commercial Vehicles,West India,Tata Motors
2023-03-29,102428.41,Service Centers,Central India,Tata Motors
2023-10-03,308574.25,Service Centers,Central India,Tata Motors
2023-09-17,259472.05,Passenger Vehicles,West India,Tata Motors
2023-12-23,127005.62,Spare Parts,West India,Tata Motors
2023-07-06,530866.14,Service Centers,Central India,Tata Motors
2024-02-20,449089.74,Spare Parts,South India,Tata Motors
2023-01-30,98938.11,Commercial Vehicles,Central India,Tata Motors
2023-09-18,236030.74,Commercial Vehicles,North India,Tata Motors
2023-08-27,331051.27,Passenger Vehicles,Central India,Tata Motors
2024-05-11,66555.04,Passenger Vehicles,West India,Tata Motors
2023-03-26,390608.75,Passenger Vehicles,South India,Tata Motors
2024-12-17,170614.26,Spare Parts,West India,Tata Motors
2024-06-05,115567.39,Commercial Vehicles,East India,Tata Motors
2023-08-31,423983.95,Spare Parts,South India,Tata Motors
2024-02-20,453451.50,Passenger Vehicles,Central India,Tata Motors
2023-11-29,222613.92,Service Centers,East India,Tata Motors
2023-03-09,56301.97,Passenger Vehicles,North India,Tata Motors
2023-12-10,304082.62,Spare Parts,Central India,Tata Motors
2023-10-05,472497.30,Spare Parts,North India,Tata Motors
2023-10-21,402878.09,Spare Parts,Central India,Tata Motors
2023-10-23,525909.97,Service Centers,Central India,Tata Motors
2023-12-22,153353.72,Passenger Vehicles,East India,Tata Motors
2023-07-17,220543.22,Commercial Vehicles,West India,Tata Motors
2023-09-24,353013.17,Spare Parts,North India,Tata Motors
2024-01-13,434274.03,Commercial Vehicles,North India,Tata Motors
2023-01-19,293894.06,Commercial Vehicles,North India,Tata Motors
2024-08-27,239151.50,Service Centers,West India,Tata Motors
2023-08-17,218494.98,Spare Parts,South India,Tata Motors
2024-12-24,549976.77,Service Centers,Central India,Tata Motors
2024-05-26,510957.21,Spare Parts,West India,Tata Motors
2024-09-09,509959.55,Service Centers,East India,Tata Motors
2024-12-04,58919.09,Spare Parts,West India,Tata Motors
2024-08-25,285257.69,Spare Parts,Central India,Tata Motors
2024-01-13,433171.42,Spare Parts,East India,Tata Motors
2023-12-07,66196.13,Spare Parts,South India,Tata Motors
2024-10-06,120766.48,Commercial Vehicles,South India,Tata Motors
2024-02-18,263291.68,Spare Parts,North India,Tata Motors
2024-04-09,331006.46,Commercial Vehicles,North India,Tata Motors
2024-03-15,413426.87,Spare Parts,South India,Tata Motors
2023-05-09,63714.62,Commercial Vehicles,East India,Tata Motors
2024-08-26,501598.86,Service Centers,Central India,Tata Motors
2024-03-15,76334.61,Service Centers,North India,Tata Motors
2023-04-25,453874.58,Commercial Vehicles,North India,Tata Motors
2024-12-26,233333.14,Commercial Vehicles,East India,Tata Motors
2023-08-11,331848.53,Passenger Vehicles,North India,Tata Motors
2023-04-07,183294.72,Commercial Vehicles,South India,Tata Motors
2023-06-04,280511.08,Passenger Vehicles,North India,Tata Motors
2024-09-05,511770.13,Spare Parts,South India,Tata Motors
2023-07-01,372400.13,Service Centers,North India,Tata Motors
2024-08-15,286128.19,Commercial Vehicles,South India,Tata Motors
2023-04-29,302047.54,Service Centers,East India,Tata Motors
2024-09-13,532676.01,Passenger Vehicles,South India,Tata Motors
2024-10-24,514244.26,Spare Parts,West India,Tata Motors
2023-03-30,79769.46,Service Centers,West India,Tata Motors
2023-11-26,290231.97,Passenger Vehicles,East India,Tata Motors
2023-07-25,265994.73,Service Centers,Central India,Tata Motors
2023-09-29,369907.20,Commercial Vehicles,Central India,Tata Motors
2024-11-17,391250.94,Commercial Vehicles,North India,Tata Motors
2023-09-19,251767.92,Spare Parts,North India,Tata Motors
2024-10-19,196108.18,Passenger Vehicles,Central India,Tata Motors
2024-09-21,63878.66,Service Centers,West India,Tata Motors
2024-12-28,171366.64,Passenger Vehicles,Central India,Tata Motors
2024-11-27,419098.82,Service Centers,West India,Tata Motors
2023-02-11,354580.81,Service Centers,North India,Tata Motors
2024-07-23,171682.34,Commercial Vehicles,East India,Tata Motors
2023-01-23,112883.16,Commercial Vehicles,North India,Tata Motors
2023-05-14,399810.39,Passenger Vehicles,South India,Tata Motors
2023-08-14,439784.98,Spare Parts,West India,Tata Motors
2023-10-19,320828.74,Passenger Vehicles,North India,Tata Motors
2023-06-27,137058.49,Passenger Vehicles,South India,Tata Motors
2024-02-12,343337.18,Passenger Vehicles,West India,Tata Motors
2024-11-21,378562.56,Commercial Vehicles,West India,Tata Motors
2024-09-06,375988.52,Service Centers,West India,Tata Motors
2024-08-11,355412.82,Spare Parts,Central India,Tata Motors
2024-04-10,88073.42,Passenger Vehicles,East India,Tata Motors
2024-04-08,331840.96,Spare Parts,East India,Tata Motors
2023-07-13,500107.23,Service Centers,East India,Tata Motors
2024-05-21,195380.95,Passenger Vehicles,Central India,Tata Motors
2024-09-16,469661.27,Service Centers,North India,Tata Motors
2024-09-18,527183.29,Passenger Vehicles,East India,Tata Motors
2023-07-18,349190.62,Spare Parts,South India,Tata Motors
2023-10-13,402743.24,Commercial Vehicles,Central India,Tata Motors
2024-11-23,233407.20,Passenger Vehicles,North India,Tata Motors
2023-02-02,293884.29,Passenger Vehicles,North India,Tata Motors
2023-07-28,114836.35,Commercial Vehicles,Central India,Tata Motors
2023-03-09,454217.79,Commercial Vehicles,Central India,Tata Motors
2024-10-21,203620.56,Commercial Vehicles,South India,Tata Motors
2024-12-10,444003.53,Passenger Vehicles,Central India,Tata Motors
2024-10-16,325851.88,Commercial Vehicles,South India,Tata Motors
2023-11-03,224275.25,Service Centers,Central India,Tata Motors
2023-03-13,400654.59,Passenger Vehicles,South India,Tata Motors
2024-05-29,154436.03,Service Centers,East India,Tata Motors
2023-05-05,123886.01,Passenger Vehicles,Central India,Tata Motors
2023-05-07,302900.09,Service Centers,East India,Tata Motors
2024-10-05,310958.68,Service Centers,West India,Tata Motors
2023-09-29,536786.54,Passenger Vehicles,East India,Tata Motors
2023-01-03,122172.09,Passenger Vehicles,East India,Tata Motors
2024-02-08,96847.04,Service Centers,West India,Tata Motors
2023-01-01,101077.10,Spare Parts,East India,Tata Motors
2023-02-03,317647.20,Passenger Vehicles,West India,Tata Motors
2023-03-17,380269.96,Commercial Vehicles,South India,Tata Motors
2023-07-20,318683.31,Commercial Vehicles,West India,Tata Motors
2023-11-24,159173.18,Commercial Vehicles,Central India,Tata Motors
2024-04-13,85846.67,Commercial Vehicles,East India,Tata Motors
2024-04-19,159911.38,Spare Parts,Central India,Tata Motors
2023-10-22,260497.32,Service Centers,South India,Tata Motors
2023-12-01,81127.50,Spare Parts,North India,Tata Motors
2023-09-12,192988.51,Spare Parts,East India,Tata Motors
2023-08-06,474882.70,Commercial Vehicles,Central India,Tata Motors
2024-09-30,187792.68,Service Centers,West India,Tata Motors
2024-06-22,161820.59,Service Centers,Central India,Tata Motors
2023-06-14,208880.51,Commercial Vehicles,East India,Tata Motors
2023-09-23,281045.80,Service Centers,North India,Tata Motors
2023-02-22,185513.68,Spare Parts,North India,Tata Motors
2023-12-07,350764.74,Service Centers,East India,Tata Motors
2024-08-28,159958.38,Passenger Vehicles,North India,Tata Motors
2023-03-05,407848.15,Passenger Vehicles,West India,Tata Motors
2023-04-06,94781.07,Spare Parts,North India,Tata Motors
2024-04-04,296384.62,Spare Parts,Central India,Tata Motors
2024-04-21,351123.13,Passenger Vehicles,East India,Tata Motors
2024-11-14,336904.57,Commercial Vehicles,West India,Tata Motors
2023-10-11,275751.61,Passenger Vehicles,South India,Tata Motors
2024-01-30,176507.56,Passenger Vehicles,North India,Tata Motors
2023-02-10,301631.29,Spare Parts,North India,Tata Motors
2024-09-14,507943.69,Spare Parts,South India,Tata Motors
2023-09-11,117504.23,Passenger Vehicles,West India,Tata Motors
2024-08-17,482464.81,Passenger Vehicles,West India,Tata Motors
2023-08-02,275828.80,Service Centers,East India,Tata Motors
2023-01-24,248124.36,Service Centers,West India,Tata Motors
2023-10-30,536115.23,Spare Parts,South India,Tata Motors
2023-12-08,539062.47,Passenger Vehicles,Central India,Tata Motors
2023-10-05,96291.87,Service Centers,North India,Tata Motors
2023-03-28,515400.68,Commercial Vehicles,East India,Tata Motors
2024-05-12,108268.24,Commercial Vehicles,Central India,Tata Motors
2023-08-26,537160.58,Spare Parts,East India,Tata Motors
2023-04-30,235762.23,Passenger Vehicles,Central India,Tata Motors
2023-02-21,396738.90,Passenger Vehicles,East India,Tata Motors
2023-06-13,414799.50,Commercial Vehicles,West India,Tata Motors
2023-06-10,396805.12,Passenger Vehicles,North India,Tata Motors
2023-10-24,454429.36,Passenger Vehicles,Central India,Tata Motors
2024-05-16,260067.04,Commercial Vehicles,North India,Tata Motors
2024-09-23,515238.16,Spare Parts,Central India,Tata Motors
2023-04-23,518260.48,Commercial Vehicles,East India,Tata Motors
2024-07-08,501448.10,Passenger Vehicles,West India,Tata Motors
2023-12-19,209484.86,Commercial Vehicles,North India,Tata Motors
2024-08-01,283678.02,Service Centers,West India,Tata Motors
2024-04-03,238939.24,Commercial Vehicles,South India,Tata Motors
2023-08-31,247960.88,Passenger Vehicles,North India,Tata Motors
2024-02-28,170260.63,Service Centers,West India,Tata Motors
2023-07-25,100554.21,Passenger Vehicles,East India,Tata Motors
2023-06-21,402197.29,Passenger Vehicles,East India,Tata Motors
2024-08-10,376457.38,Passenger Vehicles,East India,Tata Motors
2024-09-25,253525.44,Spare Parts,East India,Tata Motors
2024-12-11,180080.24,Passenger Vehicles,East India,Tata Motors
2023-09-24,388228.08,Service Centers,West India,Tata Motors
2023-03-27,55845.88,Passenger Vehicles,South India,Tata Motors
2024-05-07,227156.91,Service Centers,East India,Tata Motors
2024-04-23,85947.93,Service Centers,West India,Tata Motors
2024-04-27,205112.40,Passenger Vehicles,West India,Tata Motors
2024-07-23,507180.54,Spare Parts,East India,Tata Motors
2024-03-19,409851.94,Passenger Vehicles,North India,Tata Motors
2024-09-29,207049.75,Commercial Vehicles,North India,Tata Motors
2023-02-06,288838.64,Spare Parts,East India,Tata Motors
2024-06-30,301409.90,Spare Parts,North India,Tata Motors
2024-05-29,511479.02,Service Centers,North India,Tata Motors
2024-12-01,131629.86,Passenger Vehicles,East India,Tata Motors
2023-02-15,365778.96,Passenger Vehicles,North India,Tata Motors
2024-03-15,60177.88,Service Centers,West India,Tata Motors
2023-10-21,204957.50,Spare Parts,East India,Tata Motors
2023-08-24,133685.58,Spare Parts,Central India,Tata Motors
2023-04-04,436491.07,Commercial Vehicles,West India,Tata Motors
2023-03-09,100688.31,Spare Parts,East India,Tata Motors
2024-10-06,375405.79,Spare Parts,West India,Tata Motors
2023-01-21,472313.66,Passenger Vehicles,East India,Tata Motors
2023-07-18,547331.69,Commercial Vehicles,East India,Tata Motors
2023-06-18,380028.78,Spare Parts,West India,Tata Motors
2024-07-15,452207.12,Service Centers,North India,Tata Motors
2024-06-22,89428.86,Commercial Vehicles,Central India,Tata Motors
2024-03-10,106261.03,Spare Parts,North India,Tata Motors
2023-07-26,431825.66,Commercial Vehicles,West India,Tata Motors
2024-05-10,379203.65,Spare Parts,South India,Tata Motors
2024-07-10,221252.84,Passenger Vehicles,East India,Tata Motors
2024-02-19,284484.64,Spare Parts,Central India,Tata Motors
2023-03-02,201490.79,Passenger Vehicles,East India,Tata Motors
2023-04-27,225359.20,Passenger Vehicles,Central India,Tata Motors
2024-02-11,433456.81,Service Centers,East India,Tata Motors
2023-10-04,406899.21,Service Centers,Central India,Tata Motors
2023-02-26,471480.78,Service Centers,South India,Tata Motors
2023-02-20,138574.85,Spare Parts,West India,Tata Motors
2023-07-31,412022.77,Commercial Vehicles,West India,Tata Motors
2023-06-13,518529.53,Passenger Vehicles,Central India,Tata Motors
2024-04-24,124998.63,Commercial Vehicles,West India,Tata Motors
2024-03-10,66547.28,Passenger Vehicles,North India,Tata Motors
2024-07-17,63163.38,Commercial Vehicles,Central India,Tata Motors
2024-11-11,190683.31,Passenger Vehicles,Central India,Tata Motors
2023-03-13,378339.84,Passenger Vehicles,Central India,Tata Motors
2024-11-28,443196.70,Passenger Vehicles,North India,Tata Motors
2023-03-28,283447.16,Service Centers,South India,Tata Motors
2024-03-02,504860.41,Commercial Vehicles,Central India,Tata Motors
2023-05-25,74099.04,Spare Parts,North India,Tata Motors
2023-08-04,406478.45,Spare Parts,West India,Tata Motors
2024-01-01,66090.23,Commercial Vehicles,Central India,Tata Motors
2024-09-05,175768.70,Service Centers,North India,Tata Motors
2024-06-21,232897.21,Service Centers,North India,Tata Motors
2024-12-05,161719.84,Commercial Vehicles,South India,Tata Motors
2024-12-13,425217.28,Passenger Vehicles,South India,Tata Motors
2024-10-02,490827.86,Spare Parts,Central India,Tata Motors
2024-10-20,276897.38,Service Centers,West India,Tata Motors
2024-04-06,437734.76,Service Centers,East India,Tata Motors
2023-12-08,450904.28,Commercial Vehicles,East India,Tata Motors
2024-05-16,292129.96,Passenger Vehicles,South India,Tata Motors
2023-03-17,470732.48,Spare Parts,East India,Tata Motors
2024-03-08,292613.64,Service Centers,South India,Tata Motors
2024-11-11,384742.55,Passenger Vehicles,East India,Tata Motors
2023-08-19,540297.84,Passenger Vehicles,East India,Tata Motors
2024-04-04,255546.04,Commercial Vehicles,West India,Tata Motors
2024-05-20,151348.41,Passenger Vehicles,East India,Tata Motors
2023-06-22,391324.03,Passenger Vehicles,Central India,Tata Motors
2023-01-11,82191.19,Service Centers,West India,Tata Motors
2023-05-03,360735.01,Passenger Vehicles,East India,Tata Motors
2023-07-23,513989.49,Passenger Vehicles,East India,Tata Motors
2024-05-20,333312.48,Commercial Vehicles,South India,Tata Motors
2024-04-10,474941.97,Passenger Vehicles,North India,Tata Motors
2023-02-14,478173.00,Service Centers,North India,Tata Motors
2023-09-16,327255.29,Commercial Vehicles,North India,Tata Motors
2024-05-07,71951.94,Commercial Vehicles,North India,Tata Motors
2024-05-27,497009.76,Passenger Vehicles,South India,Tata Motors
2023-12-07,134169.51,Commercial Vehicles,North India,Tata Motors
2023-01-27,263901.61,Service Centers,Central India,Tata Motors
2024-06-12,111144.91,Commercial Vehicles,North India,Tata Motors
2024-07-11,229214.69,Commercial Vehicles,West India,Tata Motors
2023-12-08,274759.26,Commercial Vehicles,South India,Tata Motors
2024-05-14,419485.57,Service Centers,Central India,Tata Motors
2024-03-06,374574.58,Passenger Vehicles,North India,Tata Motors
2024-10-20,520449.89,Passenger Vehicles,Central India,Tata Motors
2024-11-20,526395.60,Passenger Vehicles,South India,Tata Motors
2023-12-25,510277.25,Spare Parts,South India,Tata Motors
2024-10-21,311570.47,Commercial Vehicles,West India,Tata Motors
2023-07-03,91663.70,Service Centers,East India,Tata Motors
2023-10-14,117329.69,Commercial Vehicles,East India,Tata Motors
2023-02-26,179391.60,Service Centers,North India,Tata Motors
2023-04-23,375982.48,Service Centers,Central India,Tata Motors
2024-08-24,409322.22,Spare Parts,North India,Tata Motors
2024-12-20,543218.79,Commercial Vehicles,South India,Tata Motors
2024-09-17,189233.88,Service Centers,North India,Tata Motors
2023-11-06,331825.72,Passenger Vehicles,East India,Tata Motors
2023-02-15,347296.47,Passenger Vehicles,East India,Tata Motors
2024-07-06,531680.85,Spare Parts,North India,Tata Motors
2023-12-30,141691.75,Passenger Vehicles,West India,Tata Motors
2023-04-07,330506.79,Spare Parts,West India,Tata Motors
2023-04-04,280624.35,Spare Parts,South India,Tata Motors
2024-05-13,375198.01,Spare Parts,North India,Tata Motors
2024-07-04,170131.31,Commercial Vehicles,Central India,Tata Motors
2024-01-20,68382.39,Commercial Vehicles,North India,Tata Motors
2024-09-27,211526.23,Commercial Vehicles,West India,Tata Motors
2023-02-23,141177.85,Spare Parts,North India,Tata Motors
2024-02-26,239076.66,Service Centers,South India,Tata Motors
2023-03-25,210986.33,Commercial Vehicles,North India,Tata Motors
2024-02-14,284876.03,Passenger Vehicles,North India,Tata Motors
2023-07-06,125766.89,Spare Parts,North India,Tata Motors
2023-11-06,361881.23,Spare Parts,East India,Tata Motors
2023-02-04,62055.55,Spare Parts,East India,Tata Motors
2024-02-02,60577.09,Service Centers,East India,Tata Motors
2024-01-04,380045.00,Service Centers,East India,Tata Motors
2024-10-29,430065.78,Spare Parts,South India,Tata Motors
2024-07-12,232823.53,Commercial Vehicles,East India,Tata Motors
2023-04-24,164501.11,Service Centers,North India,Tata Motors
2023-03-28,207126.57,Commercial Vehicles,South India,Tata Motors
2024-09-02,305238.38,Service Centers,North India,Tata Motors
2023-12-13,242412.02,Commercial Vehicles,West India,Tata Motors
2024-06-08,398447.00,Passenger Vehicles,East India,Tata Motors
2024-05-27,518181.98,Commercial Vehicles,North India,Tata Motors
2024-08-04,254100.83,Commercial Vehicles,North India,Tata Motors
2023-07-25,179197.66,Spare Parts,East India,Tata Motors
2024-10-27,428307.78,Service Centers,West India,Tata Motors
2023-08-09,491425.28,Commercial Vehicles,South India,Tata Motors
2023-06-09,301888.98,Passenger Vehicles,Central India,Tata Motors
2023-07-24,519121.72,Passenger Vehicles,West India,Tata Motors
2024-01-15,91387.80,Spare Parts,North India,Tata Motors
2023-08-01,513625.95,Spare Parts,Central India,Tata Motors
2024-04-24,549627.04,Spare Parts,Central India,Tata Motors
2023-12-26,224177.69,Service Centers,North India,Tata Motors
2024-11-08,52128.19,Commercial Vehicles,South India,Tata Motors
2024-03-22,332699.19,Commercial Vehicles,East India,Tata Motors
2024-09-26,72050.96,Service Centers,West India,Tata Motors
2024-05-12,193895.35,Service Centers,Central India,Tata Motors
2024-06-27,72638.88,Passenger Vehicles,North India,Tata Motors
2023-10-28,236982.35,Spare Parts,South India,Tata Motors
2024-07-11,275046.79,Service Centers,West India,Tata Motors
2023-01-14,397732.81,Service Centers,West India,Tata Motors
2023-10-22,173615.09,Passenger Vehicles,West India,Tata Motors
2024-03-09,283032.18,Spare Parts,East India,Tata Motors
2024-01-11,414646.27,Service Centers,North India,Tata Motors
2024-09-20,94454.56,Spare Parts,West India,Tata Motors
2024-02-03,412682.76,Commercial Vehicles,East India,Tata Motors
2023-07-05,534222.42,Spare Parts,Central India,Tata Motors
2023-08-19,338282.22,Service Centers,North India,Tata Motors
2023-04-17,229891.72,Service Centers,Central India,Tata Motors
2024-07-22,312832.67,Service Centers,East India,Tata Motors
2024-03-16,116814.53,Passenger Vehicles,South India,Tata Motors
2024-01-18,520856.32,Commercial Vehicles,Central India,Tata Motors
2024-01-10,347471.27,Commercial Vehicles,West India,Tata Motors
2024-03-26,458561.50,Spare Parts,Central India,Tata Motors
2024-05-05,129823.33,Spare Parts,West India,Tata Motors
2024-09-07,392736.89,Spare Parts,East India,Tata Motors
2023-06-30,345033.63,Service Centers,Central India,Tata Motors
2024-12-04,538003.54,Spare Parts,East India,Tata Motors
2024-04-29,326047.21,Service Centers,North India,Tata Motors
2023-06-14,528862.23,Service Centers,Central India,Tata Motors
2024-11-08,384654.55,Service Centers,East India,Tata Motors
2024-12-27,64734.72,Service Centers,South India,Tata Motors
2023-07-22,239774.36,Spare Parts,North India,Tata Motors
2024-09-12,386177.84,Passenger Vehicles,Central India,Tata Motors
2024-11-04,448831.72,Spare Parts,Central India,Tata Motors
2023-02-09,247054.89,Service Centers,West India,Tata Motors
2023-10-02,382473.42,Passenger Vehicles,East India,Tata Motors
2023-09-08,432474.72,Passenger Vehicles,North India,Tata Motors
2024-07-21,294801.20,Service Centers,Central India,Tata Motors
2024-11-05,463778.47,Commercial Vehicles,Central India,Tata Motors
2023-08-12,312471.92,Commercial Vehicles,West India,Tata Motors
2023-10-08,391666.07,Commercial Vehicles,East India,Tata Motors
2023-11-19,479355.51,Commercial Vehicles,West India,Tata Motors
2023-01-10,211589.66,Commercial Vehicles,South India,Tata Motors
2023-01-23,406752.79,Service Centers,East India,Tata Motors
2024-02-04,239307.61,Service Centers,North India,Tata Motors
2024-08-28,512598.09,Commercial Vehicles,East India,Tata Motors
2024-09-15,375363.70,Commercial Vehicles,North India,Tata Motors
2023-09-27,517976.73,Service Centers,North India,Tata Motors
2023-03-09,335429.34,Service Centers,Central India,Tata Motors
2024-07-05,237885.42,Passenger Vehicles,Central India,Tata Motors
2024-10-26,509065.60,Spare Parts,West India,Tata Motors
2023-07-27,544375.54,Spare Parts,West India,Tata Motors
2023-05-18,549378.82,Spare Parts,Central India,Tata Motors
2024-05-21,119344.48,Spare Parts,North India,Tata Motors
2023-09-08,272071.54,Commercial Vehicles,North India,Tata Motors
2024-11-21,165232.05,Commercial Vehicles,Central India,Tata Motors
2023-09-22,236677.51,Commercial Vehicles,North India,Tata Motors
2023-08-08,169217.96,Service Centers,Central India,Tata Motors
2023-05-09,198851.48,Spare Parts,Central India,Tata Motors
2023-04-11,155959.28,Passenger Vehicles,North India,Tata Motors
2023-03-01,248918.54,Passenger Vehicles,North India,Tata Motors
2023-03-28,245805.52,Service Centers,North India,Tata Motors
2023-02-01,285657.95,Spare Parts,South India,Tata Motors
2024-03-09,84160.90,Passenger Vehicles,South India,Tata Motors
2023-02-16,65653.21,Passenger Vehicles,South India,Tata Motors
2023-08-13,354847.27,Passenger Vehicles,North India,Tata Motors
2024-05-30,222244.65,Passenger Vehicles,North India,Tata Motors
2023-01-20,470673.18,Spare Parts,North India,Tata Motors
2023-10-19,370639.78,Spare Parts,Central India,Tata Motors
2023-12-24,540363.26,Commercial Vehicles,Central India,Tata Motors
2024-12-16,340849.06,Service Centers,Central India,Tata Motors
2023-03-26,143393.61,Commercial Vehicles,South India,Tata Motors
2024-02-28,193916.72,Passenger Vehicles,North India,Tata Motors
2024-12-15,252691.30,Service Centers,North India,Tata Motors
2024-05-24,147114.24,Spare Parts,West India,Tata Motors
2023-04-12,410276.94,Spare Parts,West India,Tata Motors
2023-10-04,431251.70,Commercial Vehicles,North India,Tata Motors
2023-11-01,297519.08,Service Centers,South India,Tata Motors
2024-01-20,219440.37,Spare Parts,South India,Tata Motors
2024-10-31,523090.73,Passenger Vehicles,East India,Tata Motors
2023-12-28,497551.24,Commercial Vehicles,South India,Tata Motors
2024-02-05,173611.09,Passenger Vehicles,West India,Tata Motors
2023-10-28,437629.10,Spare Parts,Central India,Tata Motors
2024-08-07,158924.64,Spare Parts,West India,Tata Motors
2023-02-06,307738.78,Commercial Vehicles,South India,Tata Motors
2024-04-28,230061.56,Service Centers,Central India,Tata Motors
2024-05-04,467786.27,Spare Parts,East India,Tata Motors
2023-08-18,329037.85,Service Centers,West India,Tata Motors
2023-03-22,523656.43,Commercial Vehicles,South India,Tata Motors
2024-09-08,84362.47,Spare Parts,West India,Tata Motors
2023-11-29,517450.16,Service Centers,North India,Tata Motors
2023-01-01,307205.52,Spare Parts,North India,Tata Motors
2023-06-04,411914.67,Spare Parts,North India,Tata Motors
2023-06-25,164171.33,Spare Parts,West India,Tata Motors
2024-02-11,406441.97,Commercial Vehicles,North India,Tata Motors
2024-03-20,66397.16,Service Centers,North India,Tata Motors
2024-08-02,88104.64,Passenger Vehicles,Central India,Tata Motors
2023-08-22,93371.06,Passenger Vehicles,South India,Tata Motors
2024-08-28,77264.54,Service Centers,West India,Tata Motors
2023-04-20,226232.21,Passenger Vehicles,South India,Tata Motors
2024-07-17,140072.74,Service Centers,Central India,Tata Motors
2023-09-17,282278.75,Commercial Vehicles,Central India,Tata Motors
2023-03-29,92277.75,Commercial Vehicles,East India,Tata Motors
2024-05-22,300445.98,Service Centers,South India,Tata Motors
2023-10-02,221032.81,Spare Parts,Central India,Tata Motors
2023-09-01,543026.29,Passenger Vehicles,West India,Tata Motors
2024-08-18,195613.56,Spare Parts,West India,Tata Motors
2023-09-17,387260.98,Passenger Vehicles,East India,Tata Motors
2024-02-16,534972.66,Passenger Vehicles,South India,Tata Motors
2024-11-10,509330.87,Service Centers,East India,Tata Motors
2024-04-20,260134.05,Spare Parts,North India,Tata Motors
2023-03-28,346237.98,Spare Parts,North India,Tata Motors
2024-08-24,188619.81,Service Centers,South India,Tata Motors
2024-07-04,273523.68,Passenger Vehicles,West India,Tata Motors
2023-01-13,298313.55,Spare Parts,North India,Tata Motors
2024-06-28,300735.17,Service Centers,West India,Tata Motors
2024-09-13,204841.14,Passenger Vehicles,Central India,Tata Motors
2024-08-22,262010.34,Spare Parts,East India,Tata Motors
2024-03-11,410695.23,Service Centers,East India,Tata Motors
2024-01-21,85253.94,Service Centers,West India,Tata Motors
2024-10-20,225607.87,Spare Parts,East India,Tata Motors
2023-08-06,543260.13,Service Centers,West India,Tata Motors
2024-03-10,127269.50,Passenger Vehicles,East India,Tata Motors
2023-07-29,280487.51,Passenger Vehicles,East India,Tata Motors
2023-03-14,50192.73,Spare Parts,West India,Tata Motors
2024-10-05,110494.15,Service Centers,East India,Tata Motors
2024-03-16,397456.66,Commercial Vehicles,West India,Tata Motors
2023-07-18,479063.82,Passenger Vehicles,East India,Tata Motors
2024-10-24,488456.63,Spare Parts,South India,Tata Motors
2023-05-27,185921.37,Service Centers,Central India,Tata Motors
2023-06-23,496883.56,Passenger Vehicles,West India,Tata Motors
2024-08-20,517959.68,Spare Parts,North India,Tata Motors
2023-10-28,313550.94,Passenger Vehicles,East India,Tata Motors
2023-10-14,95620.93,Service Centers,Central India,Tata Motors
2023-09-29,56638.68,Spare Parts,North India,Tata Motors
2024-10-22,188813.12,Commercial Vehicles,North India,Tata Motors
2023-12-06,151065.48,Spare Parts,Central India,Tata Motors
2023-04-26,301087.33,Service Centers,West India,Tata Motors
2024-08-19,224106.19,Commercial Vehicles,Central India,Tata Motors
2023-07-11,140244.63,Service Centers,South India,Tata Motors
2023-05-02,223752.67,Commercial Vehicles,Central India,Tata Motors
2024-08-15,60080.76,Spare Parts,North India,Tata Motors
2024-03-28,233709.01,Spare Parts,East India,Tata Motors
2023-03-12,500477.69,Service Centers,East India,Tata Motors
2024-06-30,374473.05,Commercial Vehicles,North India,Tata Motors
2024-11-18,461033.57,Passenger Vehicles,East India,Tata Motors
2024-01-17,243884.26,Commercial Vehicles,East India,Tata Motors
2024-05-18,472824.03,Spare Parts,North India,Tata Motors
2024-07-07,97612.12,Passenger Vehicles,North India,Tata Motors
2024-01-25,449261.74,Spare Parts,South India,Tata Motors
2023-12-26,127795.09,Service Centers,East India,Tata Motors
2023-12-27,109308.23,Service Centers,West India,Tata Motors
2023-09-28,315045.36,Passenger Vehicles,Central India,Tata Motors
2024-11-24,510275.64,Spare Parts,North India,Tata Motors
2024-03-31,362402.97,Passenger Vehicles,West India,Tata Motors
2024-11-04,294694.49,Service Centers,Central India,Tata Motors
2024-02-23,258013.90,Spare Parts,South India,Tata Motors
2023-05-14,399330.24,Spare Parts,East India,Tata Motors
2024-10-10,523294.95,Service Centers,East India,Tata Motors
2023-12-10,443995.77,Service Centers,Central India,Tata Motors
