date,amount,productCategory,region
2024-08-25,771.10,Toys,Australia
2024-12-08,493.73,Electronics,Europe
2024-08-24,435.38,Electronics,North America
2024-04-24,712.98,Sports,South America
2024-10-11,540.52,Toys,South America
2024-09-22,608.26,Sports,Europe
2024-09-20,802.64,Toys,South America
2024-07-30,642.63,Electronics,North America
2024-09-17,312.69,Clothing,Asia
2024-02-02,562.90,Toys,Europe
2024-10-19,316.91,Sports,North America
2024-07-10,542.64,Electronics,Australia
2024-04-03,659.97,Toys,Australia
2024-04-23,835.77,Sports,Australia
2024-08-18,511.70,Electronics,Asia
2024-11-30,581.55,Electronics,South America
2024-06-22,889.48,Sports,South America
2024-04-18,904.05,Sports,Australia
2024-05-30,785.52,Toys,South America
2024-12-09,349.55,Electronics,North America
2024-09-06,321.93,Home & Garden,North America
2024-11-24,341.21,Home & Garden,Australia
2024-07-26,390.27,Toys,North America
2024-01-11,924.30,Electronics,Europe
2024-10-21,290.76,Electronics,Australia
2024-03-26,454.95,Home & Garden,Australia
2024-04-11,276.07,Electronics,North America
2024-02-28,850.99,Clothing,Asia
2024-01-13,809.74,Sports,Asia
2024-02-03,374.56,Electronics,Australia
2024-03-17,884.90,Toys,North America
2024-04-20,31.49,Home & Garden,Asia
2024-06-04,75.20,Electronics,Asia
2024-03-05,994.12,Toys,Asia
2024-01-03,417.45,Clothing,Australia
2024-10-16,82.98,Home & Garden,North America
2024-04-06,434.71,Sports,South America
2024-12-28,155.65,Toys,Asia
2024-10-10,545.48,Electronics,Australia
2024-06-01,710.32,Toys,Asia
2024-09-14,720.40,Home & Garden,North America
2024-05-06,537.94,Home & Garden,South America
2024-03-11,653.82,Sports,Australia
2024-10-16,787.10,Toys,Asia
2024-02-18,905.17,Sports,Australia
2024-03-31,671.54,Electronics,Europe
2024-03-15,221.07,Toys,Europe
2024-11-30,633.83,Sports,Australia
2024-09-17,433.95,Home & Garden,Europe
2024-04-18,556.57,Electronics,Asia
2024-02-25,917.36,Electronics,North America
2024-09-14,875.94,Home & Garden,South America
2024-12-03,99.94,Toys,South America
2024-06-13,588.29,Home & Garden,Asia
2024-10-27,243.96,Sports,Europe
2024-02-15,648.52,Toys,Asia
2024-06-23,181.91,Toys,South America
2024-12-09,264.68,Sports,Asia
2024-06-17,136.97,Clothing,North America
2024-11-22,502.12,Toys,Australia
2024-09-01,324.47,Clothing,Australia
2024-01-12,491.65,Clothing,Asia
2024-09-07,346.59,Clothing,Australia
2024-09-07,248.02,Electronics,Australia
2024-02-19,378.38,Sports,Europe
2024-11-23,582.21,Electronics,South America
2024-10-30,916.24,Toys,Australia
2024-09-17,873.03,Home & Garden,South America
2024-05-21,791.12,Toys,Asia
2024-10-09,482.84,Clothing,Australia
2024-02-11,489.92,Home & Garden,South America
2024-10-04,666.88,Toys,Asia
