date,amount,productCategory,region,company
2024-11-17,454361.93,Home Care,North India,Hindustan Unilever
2024-02-14,186170.98,Beauty & Personal Care,South India,Hindustan Unilever
2023-03-08,508502.94,Beauty & Personal Care,South India,Hindustan Unilever
2023-05-20,336101.74,Home Care,East India,Hindustan Unilever
2023-02-11,101166.15,Beauty & Personal Care,East India,Hindustan Unilever
2024-03-18,481134.60,Foods & Refreshments,North India,Hindustan Unilever
2024-10-07,167068.16,Beauty & Personal Care,South India,Hindustan Unilever
2023-11-28,473191.70,Home Care,Central India,Hindustan Unilever
2024-03-14,410581.81,Foods & Refreshments,South India,Hindustan Unilever
2024-01-16,64381.57,Foods & Refreshments,South India,Hindustan Unilever
2024-06-09,523464.07,Home Care,South India,Hindustan Unilever
2024-01-16,480415.93,Beauty & Personal Care,North India,Hindustan Unilever
2023-03-18,114110.89,Home Care,Central India,Hindustan Unilever
2024-09-15,319510.79,Foods & Refreshments,West India,Hindustan Unilever
2023-10-07,165616.97,Foods & Refreshments,North India,Hindustan Unilever
2024-07-03,79930.41,Beauty & Personal Care,East India,Hindustan Unilever
2024-03-25,350110.61,Beauty & Personal Care,North India,Hindustan Unilever
2023-03-19,414827.55,Home Care,North India,Hindustan Unilever
2024-07-31,79666.34,Home Care,Central India,Hindustan Unilever
2024-01-13,385634.16,Foods & Refreshments,Central India,Hindustan Unilever
2024-04-30,154811.81,Beauty & Personal Care,North India,Hindustan Unilever
2024-09-01,269506.83,Foods & Refreshments,North India,Hindustan Unilever
2023-12-23,223173.44,Beauty & Personal Care,East India,Hindustan Unilever
2024-08-15,377524.96,Foods & Refreshments,West India,Hindustan Unilever
2023-02-16,192576.26,Foods & Refreshments,Central India,Hindustan Unilever
2024-02-11,61721.40,Beauty & Personal Care,South India,Hindustan Unilever
2023-01-05,372002.05,Beauty & Personal Care,North India,Hindustan Unilever
2024-03-19,454455.45,Foods & Refreshments,West India,Hindustan Unilever
2023-03-08,430942.49,Home Care,South India,Hindustan Unilever
2023-03-08,178341.63,Home Care,South India,Hindustan Unilever
2023-01-17,384675.60,Beauty & Personal Care,North India,Hindustan Unilever
2024-06-03,453505.65,Home Care,Central India,Hindustan Unilever
2023-10-28,70315.45,Beauty & Personal Care,East India,Hindustan Unilever
2024-11-11,461705.72,Foods & Refreshments,North India,Hindustan Unilever
2024-10-12,340957.94,Home Care,North India,Hindustan Unilever
2024-10-23,240360.64,Home Care,Central India,Hindustan Unilever
2024-03-21,255193.53,Home Care,Central India,Hindustan Unilever
2024-05-10,95994.54,Home Care,Central India,Hindustan Unilever
2023-10-28,99351.91,Foods & Refreshments,Central India,Hindustan Unilever
2024-10-13,315693.64,Foods & Refreshments,West India,Hindustan Unilever
2024-03-05,397564.09,Beauty & Personal Care,North India,Hindustan Unilever
2024-04-18,328104.98,Beauty & Personal Care,Central India,Hindustan Unilever
2023-07-24,311317.56,Foods & Refreshments,East India,Hindustan Unilever
2024-05-10,189993.22,Home Care,West India,Hindustan Unilever
2023-08-02,425711.40,Foods & Refreshments,North India,Hindustan Unilever
2023-06-20,422523.05,Home Care,East India,Hindustan Unilever
2023-03-07,479089.03,Foods & Refreshments,North India,Hindustan Unilever
2023-08-14,272451.04,Home Care,East India,Hindustan Unilever
2023-11-06,419932.26,Foods & Refreshments,West India,Hindustan Unilever
2024-03-25,459564.31,Home Care,South India,Hindustan Unilever
2023-05-14,548280.41,Foods & Refreshments,East India,Hindustan Unilever
2023-04-04,310280.27,Beauty & Personal Care,West India,Hindustan Unilever
2024-10-17,62277.93,Beauty & Personal Care,West India,Hindustan Unilever
2023-05-27,203646.69,Beauty & Personal Care,West India,Hindustan Unilever
2023-08-18,76922.70,Foods & Refreshments,West India,Hindustan Unilever
2023-02-24,301572.80,Home Care,East India,Hindustan Unilever
2023-09-05,454973.27,Beauty & Personal Care,South India,Hindustan Unilever
2024-08-28,506304.75,Foods & Refreshments,East India,Hindustan Unilever
2024-11-16,439582.85,Beauty & Personal Care,East India,Hindustan Unilever
2024-12-09,351982.64,Beauty & Personal Care,West India,Hindustan Unilever
2023-05-26,413128.97,Beauty & Personal Care,East India,Hindustan Unilever
2023-03-12,320370.43,Home Care,West India,Hindustan Unilever
2023-03-07,71155.22,Foods & Refreshments,West India,Hindustan Unilever
2024-04-27,476354.87,Beauty & Personal Care,West India,Hindustan Unilever
2023-09-02,171182.42,Home Care,East India,Hindustan Unilever
2023-05-15,241496.18,Beauty & Personal Care,South India,Hindustan Unilever
2023-03-05,102149.09,Foods & Refreshments,Central India,Hindustan Unilever
2023-05-05,209483.17,Beauty & Personal Care,North India,Hindustan Unilever
2024-07-12,266574.70,Beauty & Personal Care,North India,Hindustan Unilever
2024-01-15,297061.18,Beauty & Personal Care,East India,Hindustan Unilever
2024-08-31,197536.51,Home Care,North India,Hindustan Unilever
2024-02-06,211400.61,Beauty & Personal Care,North India,Hindustan Unilever
2024-10-03,372115.79,Home Care,West India,Hindustan Unilever
2024-12-09,486262.82,Beauty & Personal Care,Central India,Hindustan Unilever
2023-09-23,247343.99,Foods & Refreshments,West India,Hindustan Unilever
2023-03-07,403431.17,Foods & Refreshments,East India,Hindustan Unilever
2024-04-18,94330.94,Foods & Refreshments,West India,Hindustan Unilever
2023-10-24,349418.59,Beauty & Personal Care,South India,Hindustan Unilever
2023-03-29,328240.13,Home Care,Central India,Hindustan Unilever
2024-01-11,513981.55,Foods & Refreshments,West India,Hindustan Unilever
2024-03-31,143854.87,Beauty & Personal Care,South India,Hindustan Unilever
2023-07-29,407914.61,Foods & Refreshments,Central India,Hindustan Unilever
2023-08-03,539848.78,Home Care,North India,Hindustan Unilever
2024-01-24,259119.74,Home Care,West India,Hindustan Unilever
2024-05-06,516144.59,Foods & Refreshments,Central India,Hindustan Unilever
2023-08-23,474680.67,Home Care,Central India,Hindustan Unilever
2024-01-02,406613.80,Foods & Refreshments,West India,Hindustan Unilever
2023-04-22,167681.48,Foods & Refreshments,Central India,Hindustan Unilever
2024-04-18,349825.54,Home Care,North India,Hindustan Unilever
2024-08-27,394633.60,Beauty & Personal Care,West India,Hindustan Unilever
2023-03-14,413780.51,Foods & Refreshments,West India,Hindustan Unilever
2023-12-24,479867.69,Home Care,West India,Hindustan Unilever
2024-07-05,348897.68,Home Care,North India,Hindustan Unilever
2023-04-10,110703.46,Beauty & Personal Care,South India,Hindustan Unilever
2024-02-05,155997.92,Home Care,Central India,Hindustan Unilever
2024-12-20,156924.59,Beauty & Personal Care,South India,Hindustan Unilever
2024-02-16,416035.30,Beauty & Personal Care,South India,Hindustan Unilever
2024-03-21,397421.37,Home Care,East India,Hindustan Unilever
2024-09-08,311318.43,Home Care,North India,Hindustan Unilever
2023-07-14,296069.74,Foods & Refreshments,West India,Hindustan Unilever
2024-04-02,120906.23,Home Care,Central India,Hindustan Unilever
2024-07-24,212176.93,Beauty & Personal Care,Central India,Hindustan Unilever
2023-04-04,149404.10,Beauty & Personal Care,South India,Hindustan Unilever
2024-03-23,413042.72,Home Care,West India,Hindustan Unilever
2024-06-02,443282.69,Home Care,East India,Hindustan Unilever
2023-11-07,531763.60,Beauty & Personal Care,South India,Hindustan Unilever
2023-08-25,172488.39,Home Care,South India,Hindustan Unilever
2024-07-23,282016.14,Beauty & Personal Care,West India,Hindustan Unilever
2023-08-14,540940.75,Foods & Refreshments,East India,Hindustan Unilever
2023-08-23,489796.58,Home Care,South India,Hindustan Unilever
2023-12-22,166611.15,Home Care,South India,Hindustan Unilever
2024-12-28,401307.87,Foods & Refreshments,Central India,Hindustan Unilever
2023-09-28,284106.88,Foods & Refreshments,North India,Hindustan Unilever
2024-10-05,531427.74,Beauty & Personal Care,North India,Hindustan Unilever
2024-10-31,458507.27,Beauty & Personal Care,Central India,Hindustan Unilever
2024-12-20,460436.08,Beauty & Personal Care,Central India,Hindustan Unilever
2024-05-08,164938.52,Foods & Refreshments,South India,Hindustan Unilever
2024-10-07,418195.36,Foods & Refreshments,West India,Hindustan Unilever
2024-10-20,441968.40,Beauty & Personal Care,South India,Hindustan Unilever
2024-11-28,200595.36,Home Care,South India,Hindustan Unilever
2024-04-15,118247.54,Home Care,West India,Hindustan Unilever
2023-03-10,181987.51,Foods & Refreshments,North India,Hindustan Unilever
2023-02-22,257261.82,Home Care,South India,Hindustan Unilever
2023-07-30,75997.59,Beauty & Personal Care,South India,Hindustan Unilever
2023-05-07,373593.73,Home Care,Central India,Hindustan Unilever
2024-09-14,88329.31,Foods & Refreshments,Central India,Hindustan Unilever
2024-07-14,125882.20,Foods & Refreshments,West India,Hindustan Unilever
2023-10-01,447036.82,Beauty & Personal Care,Central India,Hindustan Unilever
2023-06-20,265589.74,Home Care,South India,Hindustan Unilever
2024-02-14,424977.25,Home Care,East India,Hindustan Unilever
2023-01-12,324732.75,Home Care,West India,Hindustan Unilever
2023-04-05,266230.44,Beauty & Personal Care,East India,Hindustan Unilever
2023-07-04,232766.65,Beauty & Personal Care,Central India,Hindustan Unilever
2023-07-01,90935.69,Foods & Refreshments,East India,Hindustan Unilever
2024-02-22,70806.90,Foods & Refreshments,Central India,Hindustan Unilever
2023-01-23,229432.13,Beauty & Personal Care,Central India,Hindustan Unilever
2023-05-09,169126.90,Home Care,East India,Hindustan Unilever
2024-02-07,357929.25,Home Care,North India,Hindustan Unilever
2023-09-03,101652.39,Home Care,Central India,Hindustan Unilever
2023-07-03,440540.03,Foods & Refreshments,East India,Hindustan Unilever
2023-03-29,261044.31,Home Care,Central India,Hindustan Unilever
2024-05-21,86486.59,Foods & Refreshments,West India,Hindustan Unilever
2024-12-03,341395.29,Foods & Refreshments,Central India,Hindustan Unilever
2023-03-16,434787.63,Beauty & Personal Care,North India,Hindustan Unilever
2024-11-30,83046.54,Home Care,South India,Hindustan Unilever
2024-03-01,361524.88,Home Care,East India,Hindustan Unilever
2024-10-10,329257.69,Home Care,West India,Hindustan Unilever
2023-10-03,445457.63,Foods & Refreshments,North India,Hindustan Unilever
2024-11-11,537674.96,Foods & Refreshments,East India,Hindustan Unilever
2024-05-24,259559.72,Home Care,Central India,Hindustan Unilever
2024-05-19,102187.53,Home Care,West India,Hindustan Unilever
2024-12-25,464551.96,Foods & Refreshments,Central India,Hindustan Unilever
2023-01-08,214426.13,Beauty & Personal Care,West India,Hindustan Unilever
2023-08-13,477456.33,Foods & Refreshments,Central India,Hindustan Unilever
2024-08-26,110640.23,Beauty & Personal Care,West India,Hindustan Unilever
2024-04-10,117782.30,Home Care,West India,Hindustan Unilever
2023-11-16,152310.81,Foods & Refreshments,South India,Hindustan Unilever
2023-06-28,207559.95,Home Care,Central India,Hindustan Unilever
2024-07-31,450179.26,Foods & Refreshments,North India,Hindustan Unilever
2024-03-26,508417.62,Home Care,East India,Hindustan Unilever
2023-06-23,438617.07,Foods & Refreshments,Central India,Hindustan Unilever
2023-12-11,161501.97,Home Care,South India,Hindustan Unilever
2023-12-30,151463.54,Beauty & Personal Care,West India,Hindustan Unilever
2024-08-31,158731.46,Foods & Refreshments,West India,Hindustan Unilever
2024-10-04,277769.20,Home Care,North India,Hindustan Unilever
2024-01-09,397804.97,Foods & Refreshments,West India,Hindustan Unilever
2024-03-09,245413.91,Foods & Refreshments,South India,Hindustan Unilever
2023-07-10,507703.09,Beauty & Personal Care,West India,Hindustan Unilever
2023-09-08,444014.19,Foods & Refreshments,South India,Hindustan Unilever
2024-03-06,215198.24,Beauty & Personal Care,South India,Hindustan Unilever
2023-04-16,147008.67,Home Care,West India,Hindustan Unilever
2024-11-25,258396.62,Beauty & Personal Care,North India,Hindustan Unilever
2023-11-28,76722.69,Foods & Refreshments,South India,Hindustan Unilever
2024-11-21,89835.74,Home Care,East India,Hindustan Unilever
2023-05-06,241608.77,Beauty & Personal Care,Central India,Hindustan Unilever
2023-06-30,245601.62,Foods & Refreshments,Central India,Hindustan Unilever
2023-06-28,535262.70,Home Care,South India,Hindustan Unilever
2024-11-11,366749.66,Home Care,Central India,Hindustan Unilever
2023-05-20,68747.01,Foods & Refreshments,South India,Hindustan Unilever
2023-02-28,179660.87,Beauty & Personal Care,West India,Hindustan Unilever
2024-01-01,263072.74,Beauty & Personal Care,North India,Hindustan Unilever
2023-11-25,279335.38,Beauty & Personal Care,Central India,Hindustan Unilever
2023-08-01,390372.57,Home Care,North India,Hindustan Unilever
2023-06-11,363997.30,Beauty & Personal Care,North India,Hindustan Unilever
2023-08-28,450588.02,Beauty & Personal Care,East India,Hindustan Unilever
2024-09-29,69300.60,Foods & Refreshments,West India,Hindustan Unilever
2024-03-07,516252.49,Beauty & Personal Care,East India,Hindustan Unilever
2024-09-19,309775.83,Beauty & Personal Care,West India,Hindustan Unilever
2024-08-31,305966.82,Beauty & Personal Care,North India,Hindustan Unilever
2024-04-13,496536.39,Home Care,West India,Hindustan Unilever
2024-06-12,537450.66,Foods & Refreshments,Central India,Hindustan Unilever
2023-05-26,167159.90,Home Care,East India,Hindustan Unilever
2024-09-18,190550.79,Beauty & Personal Care,East India,Hindustan Unilever
2024-12-07,430834.12,Beauty & Personal Care,Central India,Hindustan Unilever
2024-01-01,504230.84,Home Care,Central India,Hindustan Unilever
2023-11-14,74566.09,Foods & Refreshments,West India,Hindustan Unilever
2023-07-30,106046.84,Home Care,Central India,Hindustan Unilever
2024-04-23,102007.16,Beauty & Personal Care,North India,Hindustan Unilever
2023-08-19,289171.63,Foods & Refreshments,Central India,Hindustan Unilever
2023-10-09,244186.02,Foods & Refreshments,South India,Hindustan Unilever
2023-05-29,390459.45,Beauty & Personal Care,West India,Hindustan Unilever
2023-11-05,437924.02,Foods & Refreshments,West India,Hindustan Unilever
2024-10-10,102157.90,Foods & Refreshments,South India,Hindustan Unilever
2023-03-19,132710.69,Home Care,South India,Hindustan Unilever
2023-02-26,460861.35,Home Care,South India,Hindustan Unilever
2023-07-31,295580.94,Home Care,South India,Hindustan Unilever
2023-09-07,344183.55,Home Care,West India,Hindustan Unilever
2024-03-18,324053.25,Beauty & Personal Care,South India,Hindustan Unilever
2024-04-08,229348.57,Beauty & Personal Care,South India,Hindustan Unilever
2023-12-15,326284.26,Foods & Refreshments,East India,Hindustan Unilever
2024-12-11,459219.07,Home Care,South India,Hindustan Unilever
2023-09-15,427991.36,Beauty & Personal Care,North India,Hindustan Unilever
2024-01-21,102986.54,Foods & Refreshments,South India,Hindustan Unilever
2023-05-03,116926.20,Beauty & Personal Care,Central India,Hindustan Unilever
2024-12-26,151822.15,Beauty & Personal Care,Central India,Hindustan Unilever
2024-09-16,309387.23,Foods & Refreshments,North India,Hindustan Unilever
2024-10-13,506044.98,Home Care,Central India,Hindustan Unilever
2024-08-10,498917.20,Foods & Refreshments,Central India,Hindustan Unilever
2024-08-25,200035.82,Beauty & Personal Care,East India,Hindustan Unilever
2024-05-14,305601.27,Beauty & Personal Care,North India,Hindustan Unilever
2024-08-15,301380.41,Home Care,West India,Hindustan Unilever
2024-01-14,414607.43,Home Care,Central India,Hindustan Unilever
2023-07-27,120618.01,Home Care,Central India,Hindustan Unilever
2023-03-08,365717.18,Home Care,Central India,Hindustan Unilever
2023-10-12,542666.39,Foods & Refreshments,East India,Hindustan Unilever
2023-07-22,509683.23,Foods & Refreshments,West India,Hindustan Unilever
2023-08-29,437211.56,Foods & Refreshments,East India,Hindustan Unilever
2023-07-27,350940.79,Foods & Refreshments,West India,Hindustan Unilever
2023-04-09,289728.33,Beauty & Personal Care,South India,Hindustan Unilever
2023-02-06,386573.34,Home Care,East India,Hindustan Unilever
2024-07-23,327234.62,Foods & Refreshments,North India,Hindustan Unilever
2023-08-13,135815.87,Foods & Refreshments,Central India,Hindustan Unilever
2024-12-03,366650.54,Beauty & Personal Care,West India,Hindustan Unilever
2024-01-01,368046.80,Beauty & Personal Care,South India,Hindustan Unilever
2023-11-10,237664.46,Foods & Refreshments,Central India,Hindustan Unilever
2023-07-10,514558.63,Home Care,South India,Hindustan Unilever
2024-08-10,129085.50,Foods & Refreshments,South India,Hindustan Unilever
2023-03-28,315410.59,Home Care,South India,Hindustan Unilever
2023-09-19,104513.84,Home Care,Central India,Hindustan Unilever
2023-07-06,310537.45,Beauty & Personal Care,East India,Hindustan Unilever
2024-06-01,80802.32,Beauty & Personal Care,North India,Hindustan Unilever
2023-08-07,95396.05,Foods & Refreshments,East India,Hindustan Unilever
2024-11-22,412015.78,Home Care,Central India,Hindustan Unilever
2024-07-23,518971.36,Home Care,East India,Hindustan Unilever
2023-06-11,340184.39,Home Care,North India,Hindustan Unilever
2023-11-16,283350.93,Foods & Refreshments,North India,Hindustan Unilever
2023-08-27,324498.94,Foods & Refreshments,East India,Hindustan Unilever
2023-01-18,287031.52,Foods & Refreshments,South India,Hindustan Unilever
2023-06-25,507681.27,Foods & Refreshments,Central India,Hindustan Unilever
2024-07-31,282088.41,Beauty & Personal Care,North India,Hindustan Unilever
2023-06-30,162329.85,Home Care,Central India,Hindustan Unilever
2024-03-12,248839.91,Foods & Refreshments,South India,Hindustan Unilever
2024-04-20,486962.20,Foods & Refreshments,North India,Hindustan Unilever
2024-07-09,123657.93,Beauty & Personal Care,Central India,Hindustan Unilever
2024-03-06,261136.65,Home Care,West India,Hindustan Unilever
2023-04-22,177022.02,Home Care,North India,Hindustan Unilever
2024-04-20,283999.48,Beauty & Personal Care,South India,Hindustan Unilever
2023-04-28,303022.55,Home Care,East India,Hindustan Unilever
2024-06-06,508235.98,Home Care,Central India,Hindustan Unilever
2024-01-10,421123.85,Home Care,West India,Hindustan Unilever
2024-08-11,522990.15,Foods & Refreshments,South India,Hindustan Unilever
2024-05-14,405485.81,Foods & Refreshments,North India,Hindustan Unilever
2023-02-04,539279.86,Home Care,West India,Hindustan Unilever
2023-11-26,210903.55,Home Care,North India,Hindustan Unilever
2023-03-23,545699.58,Home Care,West India,Hindustan Unilever
2023-12-11,209240.64,Foods & Refreshments,North India,Hindustan Unilever
2023-05-29,271403.50,Beauty & Personal Care,Central India,Hindustan Unilever
2023-01-19,523332.35,Beauty & Personal Care,East India,Hindustan Unilever
2024-12-15,294142.35,Foods & Refreshments,West India,Hindustan Unilever
2024-07-21,315434.32,Beauty & Personal Care,North India,Hindustan Unilever
2024-01-16,200933.26,Foods & Refreshments,South India,Hindustan Unilever
2023-10-20,395896.51,Home Care,East India,Hindustan Unilever
2024-11-18,269918.43,Beauty & Personal Care,East India,Hindustan Unilever
2024-03-17,471190.04,Beauty & Personal Care,East India,Hindustan Unilever
2024-05-06,318868.27,Foods & Refreshments,North India,Hindustan Unilever
2023-10-25,282836.98,Home Care,West India,Hindustan Unilever
2024-02-14,266932.97,Beauty & Personal Care,North India,Hindustan Unilever
2024-07-28,538501.38,Home Care,East India,Hindustan Unilever
2024-12-28,198755.44,Beauty & Personal Care,East India,Hindustan Unilever
2024-08-04,399364.23,Home Care,West India,Hindustan Unilever
2023-06-12,228037.26,Home Care,South India,Hindustan Unilever
2023-04-17,417344.89,Beauty & Personal Care,West India,Hindustan Unilever
2024-06-12,202368.39,Foods & Refreshments,Central India,Hindustan Unilever
2024-01-12,140259.28,Home Care,South India,Hindustan Unilever
2024-02-09,535771.13,Beauty & Personal Care,West India,Hindustan Unilever
2023-02-28,194401.77,Foods & Refreshments,South India,Hindustan Unilever
2023-03-02,167075.77,Home Care,North India,Hindustan Unilever
2023-11-21,431233.14,Foods & Refreshments,South India,Hindustan Unilever
2024-12-10,319559.46,Beauty & Personal Care,Central India,Hindustan Unilever
2023-03-28,383655.50,Beauty & Personal Care,West India,Hindustan Unilever
2024-09-07,384711.72,Foods & Refreshments,East India,Hindustan Unilever
2023-08-24,320858.01,Foods & Refreshments,North India,Hindustan Unilever
2024-07-07,449227.98,Foods & Refreshments,Central India,Hindustan Unilever
2024-04-10,477580.21,Home Care,Central India,Hindustan Unilever
2023-08-13,522711.28,Home Care,North India,Hindustan Unilever
2023-09-06,480318.21,Foods & Refreshments,South India,Hindustan Unilever
2024-05-28,459638.37,Foods & Refreshments,Central India,Hindustan Unilever
2024-01-26,527576.29,Beauty & Personal Care,South India,Hindustan Unilever
2023-09-03,204441.38,Beauty & Personal Care,Central India,Hindustan Unilever
2023-01-15,285715.55,Beauty & Personal Care,North India,Hindustan Unilever
2023-06-14,444705.71,Home Care,North India,Hindustan Unilever
2024-03-29,366722.99,Foods & Refreshments,South India,Hindustan Unilever
2023-03-12,434346.89,Foods & Refreshments,West India,Hindustan Unilever
2023-11-11,472368.71,Home Care,South India,Hindustan Unilever
2024-12-20,337587.95,Foods & Refreshments,North India,Hindustan Unilever
2024-07-05,137012.28,Home Care,Central India,Hindustan Unilever
2023-05-27,438784.11,Beauty & Personal Care,Central India,Hindustan Unilever
2024-07-30,161971.74,Home Care,Central India,Hindustan Unilever
2024-07-29,258664.32,Home Care,Central India,Hindustan Unilever
2024-04-13,379960.16,Beauty & Personal Care,North India,Hindustan Unilever
2023-04-12,67218.06,Foods & Refreshments,West India,Hindustan Unilever
2024-01-13,536142.92,Home Care,East India,Hindustan Unilever
2024-04-26,334267.17,Foods & Refreshments,South India,Hindustan Unilever
2024-08-31,249645.01,Home Care,North India,Hindustan Unilever
2024-02-09,221379.14,Home Care,South India,Hindustan Unilever
2024-11-25,517266.52,Foods & Refreshments,West India,Hindustan Unilever
2023-05-21,105030.70,Foods & Refreshments,South India,Hindustan Unilever
2024-02-15,477962.61,Foods & Refreshments,North India,Hindustan Unilever
2024-04-20,89493.66,Home Care,North India,Hindustan Unilever
2024-06-23,512028.52,Beauty & Personal Care,Central India,Hindustan Unilever
2024-11-23,305606.74,Home Care,West India,Hindustan Unilever
2023-04-30,125806.30,Home Care,West India,Hindustan Unilever
2023-04-06,352910.59,Foods & Refreshments,Central India,Hindustan Unilever
2024-11-19,340207.36,Beauty & Personal Care,North India,Hindustan Unilever
2023-06-10,420595.55,Beauty & Personal Care,Central India,Hindustan Unilever
2024-05-26,156171.75,Home Care,North India,Hindustan Unilever
2024-06-25,416481.01,Home Care,Central India,Hindustan Unilever
2023-08-31,108074.64,Beauty & Personal Care,West India,Hindustan Unilever
2024-06-29,193351.45,Home Care,West India,Hindustan Unilever
2024-02-15,220815.79,Home Care,South India,Hindustan Unilever
2024-10-18,264942.50,Foods & Refreshments,West India,Hindustan Unilever
2023-03-22,533355.00,Home Care,South India,Hindustan Unilever
2023-12-26,150310.33,Home Care,West India,Hindustan Unilever
2023-09-15,263801.13,Foods & Refreshments,East India,Hindustan Unilever
2024-01-26,515320.23,Home Care,West India,Hindustan Unilever
2024-10-02,487664.25,Home Care,Central India,Hindustan Unilever
2023-11-20,303244.70,Beauty & Personal Care,North India,Hindustan Unilever
2023-01-09,68654.89,Beauty & Personal Care,North India,Hindustan Unilever
2024-12-15,515805.30,Foods & Refreshments,West India,Hindustan Unilever
2024-07-23,456971.55,Home Care,North India,Hindustan Unilever
2023-07-21,180643.79,Home Care,North India,Hindustan Unilever
2024-08-29,223257.33,Home Care,South India,Hindustan Unilever
2023-08-12,264131.54,Home Care,South India,Hindustan Unilever
2024-06-13,239636.52,Home Care,North India,Hindustan Unilever
2023-09-12,504901.31,Beauty & Personal Care,West India,Hindustan Unilever
2024-08-29,314713.34,Foods & Refreshments,Central India,Hindustan Unilever
2024-10-28,460513.52,Foods & Refreshments,West India,Hindustan Unilever
2023-06-18,419439.31,Home Care,North India,Hindustan Unilever
2023-12-25,141332.47,Home Care,Central India,Hindustan Unilever
2023-07-14,376654.51,Home Care,West India,Hindustan Unilever
2023-04-19,112554.70,Foods & Refreshments,Central India,Hindustan Unilever
2024-10-30,281931.17,Foods & Refreshments,East India,Hindustan Unilever
2024-10-06,170462.81,Foods & Refreshments,East India,Hindustan Unilever
2024-07-13,128223.55,Home Care,Central India,Hindustan Unilever
2023-05-17,107204.89,Beauty & Personal Care,Central India,Hindustan Unilever
2024-10-18,230974.33,Home Care,North India,Hindustan Unilever
2023-01-11,431567.88,Beauty & Personal Care,South India,Hindustan Unilever
2023-06-08,239319.87,Beauty & Personal Care,South India,Hindustan Unilever
2024-07-26,294771.17,Beauty & Personal Care,North India,Hindustan Unilever
2023-05-25,316066.41,Beauty & Personal Care,East India,Hindustan Unilever
2023-07-14,345447.15,Foods & Refreshments,West India,Hindustan Unilever
2024-07-09,392981.20,Beauty & Personal Care,North India,Hindustan Unilever
2023-08-05,207451.69,Home Care,West India,Hindustan Unilever
2024-06-19,228401.49,Foods & Refreshments,North India,Hindustan Unilever
2023-07-14,60051.51,Beauty & Personal Care,East India,Hindustan Unilever
2023-04-19,272804.26,Foods & Refreshments,West India,Hindustan Unilever
2024-02-01,183458.22,Foods & Refreshments,East India,Hindustan Unilever
2023-07-05,411366.12,Home Care,South India,Hindustan Unilever
2023-06-27,537468.39,Home Care,South India,Hindustan Unilever
2024-11-05,402550.15,Beauty & Personal Care,South India,Hindustan Unilever
2024-08-07,455006.34,Beauty & Personal Care,Central India,Hindustan Unilever
2023-06-09,134748.27,Foods & Refreshments,South India,Hindustan Unilever
2024-08-13,52588.90,Foods & Refreshments,South India,Hindustan Unilever
2023-05-24,237831.72,Home Care,North India,Hindustan Unilever
2024-10-14,160417.12,Foods & Refreshments,South India,Hindustan Unilever
2023-03-27,275577.48,Beauty & Personal Care,South India,Hindustan Unilever
2024-10-24,306656.00,Beauty & Personal Care,East India,Hindustan Unilever
2024-10-19,331095.81,Home Care,West India,Hindustan Unilever
2023-12-19,233590.39,Foods & Refreshments,East India,Hindustan Unilever
2023-08-05,431025.37,Home Care,West India,Hindustan Unilever
2024-08-31,315195.42,Home Care,North India,Hindustan Unilever
2024-10-29,531064.09,Beauty & Personal Care,Central India,Hindustan Unilever
2023-07-13,441645.70,Beauty & Personal Care,East India,Hindustan Unilever
2024-05-30,297097.99,Home Care,South India,Hindustan Unilever
2023-04-21,92479.36,Home Care,South India,Hindustan Unilever
2023-05-26,506205.00,Home Care,Central India,Hindustan Unilever
2023-02-01,272143.10,Home Care,West India,Hindustan Unilever
2024-05-02,374484.27,Home Care,East India,Hindustan Unilever
2023-08-03,460372.50,Beauty & Personal Care,North India,Hindustan Unilever
2023-03-23,502626.41,Beauty & Personal Care,South India,Hindustan Unilever
2024-06-19,203730.67,Foods & Refreshments,North India,Hindustan Unilever
2023-04-06,73691.42,Foods & Refreshments,South India,Hindustan Unilever
2024-10-06,235631.51,Beauty & Personal Care,Central India,Hindustan Unilever
2024-09-13,456572.21,Home Care,South India,Hindustan Unilever
2023-09-01,144109.31,Foods & Refreshments,East India,Hindustan Unilever
2023-02-20,344085.92,Beauty & Personal Care,North India,Hindustan Unilever
2023-02-18,413083.99,Foods & Refreshments,South India,Hindustan Unilever
2024-04-15,307582.09,Home Care,South India,Hindustan Unilever
2024-07-07,297433.66,Beauty & Personal Care,East India,Hindustan Unilever
2024-11-13,328080.64,Home Care,East India,Hindustan Unilever
2023-03-27,248868.87,Foods & Refreshments,North India,Hindustan Unilever
2023-07-12,545113.65,Foods & Refreshments,Central India,Hindustan Unilever
2024-12-06,399151.24,Beauty & Personal Care,Central India,Hindustan Unilever
2023-12-04,213622.96,Foods & Refreshments,South India,Hindustan Unilever
2024-04-10,528824.20,Beauty & Personal Care,West India,Hindustan Unilever
2023-03-11,540771.13,Beauty & Personal Care,West India,Hindustan Unilever
2023-02-18,212726.67,Beauty & Personal Care,West India,Hindustan Unilever
2024-04-27,527863.31,Home Care,Central India,Hindustan Unilever
2023-03-19,355659.08,Foods & Refreshments,Central India,Hindustan Unilever
2024-09-12,168558.72,Beauty & Personal Care,East India,Hindustan Unilever
2023-10-19,113730.79,Beauty & Personal Care,North India,Hindustan Unilever
2023-03-28,90876.16,Beauty & Personal Care,East India,Hindustan Unilever
2023-03-16,434569.43,Foods & Refreshments,North India,Hindustan Unilever
2024-09-24,54189.91,Home Care,East India,Hindustan Unilever
